p sp 100 9900
a 2 62 692
a 2 63 850
a 2 64 289
a 2 65 705
a 2 66 476
a 2 67 124
a 2 68 148
a 2 69 122
a 2 70 999
a 2 71 941
a 2 72 632
a 2 73 374
a 2 74 357
a 2 75 941
a 2 76 261
a 2 77 90
a 2 78 807
a 2 79 90
a 2 80 157
a 2 81 713
a 2 82 432
a 2 83 510
a 2 84 381
a 2 85 284
a 2 86 636
a 2 87 516
a 2 88 673
a 2 89 232
a 2 90 531
a 2 91 979
a 2 92 786
a 2 93 252
a 2 94 343
a 2 95 817
a 2 96 179
a 2 97 615
a 2 98 105
a 2 99 136
a 2 100 327
a 3 1 870
a 3 2 583
a 3 4 811
a 3 5 461
a 3 6 171
a 3 7 249
a 3 8 233
a 3 9 964
a 3 10 278
a 3 11 711
a 3 12 889
a 3 13 390
a 3 14 16
a 3 15 364
a 3 16 204
a 3 17 248
a 3 18 635
a 3 19 446
a 3 20 422
a 3 21 848
a 3 22 587
a 3 23 346
a 3 24 821
a 3 25 470
a 3 26 79
a 3 27 692
a 3 28 744
a 3 29 819
a 3 30 503
a 3 31 677
a 3 32 704
a 3 33 812
a 3 34 879
a 3 35 202
a 3 36 841
a 3 37 799
a 3 38 291
a 3 39 324
a 3 40 482
a 3 41 492
a 3 42 753
a 3 43 986
a 3 44 88
a 3 45 676
a 3 46 265
a 3 47 519
a 3 48 463
a 3 49 413
a 3 50 31
a 3 51 98
a 3 52 464
a 3 53 805
a 3 54 311
a 3 55 577
a 3 56 923
a 3 57 354
a 3 58 728
a 3 59 780
a 3 60 807
a 3 61 879
a 3 62 474
a 3 63 16
a 3 64 516
a 3 65 393
a 3 66 751
a 3 67 753
a 3 68 736
a 3 69 726
a 3 70 541
a 3 71 606
a 3 72 502
a 3 73 780
a 3 74 513
a 3 75 920
a 3 76 375
a 3 77 592
a 3 78 485
a 3 79 986
a 3 80 557
a 3 81 436
a 3 82 474
a 3 83 954
a 3 84 699
a 3 85 566
a 3 86 534
a 3 87 358
a 3 88 894
a 3 89 663
a 3 90 503
a 3 91 832
a 3 92 486
a 3 93 337
a 3 94 270
a 3 95 42
a 3 96 877
a 3 97 176
a 3 98 13
a 3 99 546
a 3 100 206
a 4 1 306
a 4 2 920
a 4 3 774
a 4 5 343
a 4 6 302
a 4 7 815
a 4 8 721
a 4 9 759
a 4 10 728
a 4 11 794
a 4 12 980
a 4 13 616
a 4 14 403
a 4 15 891
a 4 16 125
a 4 17 717
a 4 18 629
a 4 19 367
a 4 20 707
a 4 21 788
a 4 22 150
a 4 23 301
a 4 24 686
a 4 25 29
a 4 26 688
a 4 27 28
a 4 28 627
a 4 29 506
a 4 30 744
a 4 31 793
a 4 32 294
a 4 33 516
a 4 34 171
a 4 35 638
a 4 36 983
a 4 37 387
a 4 38 841
a 4 39 164
a 4 40 461
a 4 41 598
a 4 42 14
a 4 43 617
a 4 44 397
a 4 45 342
a 4 46 851
a 4 47 746
a 4 48 27
a 4 49 816
a 4 50 536
a 4 51 82
a 4 52 550
a 4 53 207
a 4 54 565
a 4 55 888
a 4 56 200
a 4 57 997
a 4 58 188
a 4 59 421
a 4 60 420
a 4 61 178
a 4 62 1
a 4 63 123
a 4 64 470
a 4 65 163
a 4 66 497
a 4 67 390
a 4 68 878
a 4 69 260
a 4 70 478
a 4 71 990
a 4 72 580
a 4 73 254
a 4 74 0
a 4 75 227
a 4 76 261
a 4 77 241
a 4 78 949
a 4 79 911
a 4 80 84
a 4 81 666
a 4 82 129
a 4 83 847
a 4 84 561
a 4 85 62
a 4 86 102
a 4 87 858
a 4 88 909
a 4 89 957
a 4 90 837
a 4 91 472
a 4 92 691
a 4 93 111
a 4 94 867
a 4 95 619
a 4 96 761
a 4 97 946
a 4 98 597
a 4 99 201
a 4 100 4
a 5 1 289
a 5 2 483
a 5 3 175
a 5 4 63
a 5 6 237
a 5 7 64
a 5 8 831
a 5 9 564
a 5 10 680
a 5 11 111
a 5 12 747
a 5 13 160
a 5 14 605
a 5 15 943
a 5 16 23
a 5 17 955
a 5 18 497
a 5 19 504
a 5 20 490
a 5 21 197
a 5 22 908
a 5 23 444
a 5 24 989
a 5 25 930
a 5 26 720
a 5 27 126
a 5 28 129
a 5 29 254
a 5 30 8
a 5 31 293
a 5 32 933
a 5 33 354
a 5 34 994
a 5 35 537
a 5 36 606
a 5 37 60
a 5 38 37
a 5 39 869
a 5 40 997
a 5 41 18
a 5 42 235
a 5 43 307
a 5 44 260
a 5 45 679
a 5 46 480
a 5 47 226
a 5 48 776
a 5 49 852
a 5 50 480
a 5 51 683
a 5 52 880
a 5 53 544
a 5 54 804
a 5 55 487
a 5 56 795
a 5 57 456
a 5 58 125
a 5 59 762
a 5 60 534
a 5 61 831
a 5 62 199
a 5 63 283
a 5 64 956
a 5 65 830
a 5 66 727
a 5 67 153
a 5 68 171
a 5 69 189
a 5 70 853
a 5 71 151
a 5 72 749
a 5 73 535
a 5 74 171
a 5 75 736
a 5 76 307
a 5 77 586
a 5 78 707
a 5 79 867
a 5 80 908
a 5 81 196
a 5 82 899
a 5 83 247
a 5 84 276
a 5 85 519
a 5 86 684
a 5 87 656
a 5 88 45
a 5 89 301
a 5 90 791
a 5 91 928
a 5 92 457
a 5 93 59
a 5 94 638
a 5 95 518
a 5 96 68
a 5 97 330
a 5 98 281
a 5 99 658
a 5 100 142
a 6 1 33
a 6 2 133
a 6 3 486
a 6 4 927
a 6 5 452
a 6 7 774
a 6 8 718
a 6 9 169
a 6 10 992
a 6 11 350
a 6 12 584
a 6 13 233
a 6 14 347
a 6 15 275
a 6 16 940
a 6 17 678
a 6 18 736
a 6 19 188
a 6 20 237
a 6 21 272
a 6 22 593
a 6 23 612
a 6 24 398
a 6 25 1
a 6 26 467
a 6 27 845
a 6 28 262
a 6 29 399
a 6 30 733
a 6 31 350
a 6 32 444
a 6 33 639
a 6 34 264
a 6 35 246
a 6 36 10
a 6 37 811
a 6 38 479
a 6 39 493
a 6 40 901
a 6 41 981
a 6 42 256
a 6 43 705
a 6 44 35
a 6 45 585
a 6 46 474
a 6 47 142
a 6 48 107
a 6 49 406
a 6 50 845
a 6 51 461
a 6 52 128
a 6 53 533
a 6 54 612
a 6 55 566
a 6 56 830
a 6 57 344
a 6 58 261
a 6 59 725
a 6 60 243
a 6 61 916
a 6 62 863
a 6 63 376
a 6 64 831
a 6 65 247
a 6 66 674
a 6 67 782
a 6 68 771
a 6 69 250
a 6 70 402
a 6 71 913
a 6 72 565
a 6 73 543
a 6 74 164
a 6 75 444
a 6 76 530
a 6 77 723
a 6 78 263
a 6 79 830
a 6 80 250
a 6 81 117
a 6 82 956
a 6 83 781
a 6 84 48
a 6 85 933
a 6 86 350
a 6 87 675
a 6 88 631
a 6 89 829
a 6 90 130
a 6 91 36
a 6 92 533
a 6 93 331
a 6 94 544
a 6 95 477
a 6 96 139
a 6 97 596
a 6 98 767
a 6 99 406
a 6 100 162
a 7 1 810
a 7 2 612
a 7 3 9
a 7 4 359
a 7 5 815
a 7 6 179
a 7 8 136
a 7 9 503
a 7 10 863
a 7 11 252
a 7 12 314
a 7 13 267
a 7 14 305
a 7 15 991
a 7 16 702
a 7 17 429
a 7 18 990
a 7 19 688
a 7 20 245
a 7 21 633
a 7 22 792
a 7 23 491
a 7 24 796
a 7 25 820
a 7 26 492
a 7 27 88
a 7 28 415
a 7 29 728
a 7 30 216
a 7 31 263
a 7 32 687
a 7 33 797
a 7 34 437
a 7 35 629
a 7 36 892
a 7 37 537
a 7 38 549
a 7 39 445
a 7 40 860
a 7 41 217
a 7 42 357
a 7 43 304
a 7 44 930
a 7 45 237
a 7 46 92
a 7 47 749
a 7 48 150
a 7 49 751
a 7 50 290
a 7 51 184
a 7 52 243
a 7 53 660
a 7 54 537
a 7 55 647
a 7 56 867
a 7 57 521
a 7 58 871
a 7 59 287
a 7 60 405
a 7 61 190
a 7 62 474
a 7 63 923
a 7 64 64
a 7 65 774
a 7 66 370
a 7 67 701
a 7 68 708
a 7 69 357
a 7 70 73
a 7 71 515
a 7 72 495
a 7 73 704
a 7 74 46
a 7 75 706
a 7 76 998
a 7 77 184
a 7 78 493
a 7 79 430
a 7 80 447
a 7 81 254
a 7 82 24
a 7 83 376
a 7 84 765
a 7 85 560
a 7 86 225
a 7 87 677
a 7 88 651
a 7 89 282
a 7 90 668
a 7 91 558
a 7 92 607
a 7 93 918
a 7 94 770
a 7 95 818
a 7 96 616
a 7 97 836
a 7 98 328
a 7 99 908
a 7 100 89
a 8 1 897
a 8 2 988
a 8 3 875
a 8 4 571
a 8 5 188
a 8 6 224
a 8 7 940
a 8 9 62
a 8 10 988
a 8 11 900
a 8 12 770
a 8 13 176
a 8 14 211
a 8 15 168
a 8 16 447
a 8 17 835
a 8 18 301
a 8 19 782
a 8 20 71
a 8 21 331
a 8 22 49
a 8 23 588
a 8 24 923
a 8 25 61
a 8 26 822
a 8 27 192
a 8 28 35
a 8 29 393
a 8 30 583
a 8 31 313
a 8 32 291
a 8 33 225
a 8 34 687
a 8 35 476
a 8 36 206
a 8 37 727
a 8 38 717
a 8 39 709
a 8 40 950
a 8 41 634
a 8 42 265
a 8 43 9
a 8 44 145
a 8 45 25
a 8 46 996
a 8 47 442
a 8 48 644
a 8 49 749
a 8 50 532
a 8 51 618
a 8 52 732
a 8 53 203
a 8 54 613
a 8 55 358
a 8 56 928
a 8 57 296
a 8 58 376
a 8 59 532
a 8 60 128
a 8 61 410
a 8 62 631
a 8 63 557
a 8 64 720
a 8 65 557
a 8 66 942
a 8 67 123
a 8 68 677
a 8 69 35
a 8 70 892
a 8 71 627
a 8 72 918
a 8 73 666
a 8 74 511
a 8 75 828
a 8 76 476
a 8 77 538
a 8 78 243
a 8 79 774
a 8 80 482
a 8 81 404
a 8 82 795
a 8 83 596
a 8 84 493
a 8 85 803
a 8 86 94
a 8 87 681
a 8 88 740
a 8 89 550
a 8 90 155
a 8 91 582
a 8 92 232
a 8 93 212
a 8 94 348
a 8 95 146
a 8 96 853
a 8 97 670
a 8 98 718
a 8 99 160
a 8 100 79
a 9 1 287
a 9 2 783
a 9 3 420
a 9 4 181
a 9 5 767
a 9 6 215
a 9 7 189
a 9 8 209
a 9 10 187
a 9 11 847
a 9 12 676
a 9 13 622
a 9 14 406
a 9 15 28
a 9 16 331
a 9 17 592
a 9 18 892
a 9 19 964
a 9 20 287
a 9 21 647
a 9 22 801
a 9 23 703
a 9 24 454
a 9 25 803
a 9 26 581
a 9 27 967
a 9 28 265
a 9 29 584
a 9 30 746
a 9 31 272
a 9 32 403
a 9 33 596
a 9 34 492
a 9 35 840
a 9 36 399
a 9 37 828
a 9 38 143
a 9 39 711
a 9 40 469
a 9 41 754
a 9 42 781
a 9 43 128
a 9 44 533
a 9 45 257
a 9 46 989
a 9 47 78
a 9 48 697
a 9 49 718
a 9 50 164
a 9 51 407
a 9 52 703
a 9 53 281
a 9 54 159
a 9 55 308
a 9 56 221
a 9 57 801
a 9 58 982
a 9 59 70
a 9 60 531
a 9 61 419
a 9 62 347
a 9 63 794
a 9 64 916
a 9 65 468
a 9 66 688
a 9 67 869
a 9 68 924
a 9 69 25
a 9 70 348
a 9 71 769
a 9 72 738
a 9 73 230
a 9 74 174
a 9 75 422
a 9 76 207
a 9 77 875
a 9 78 184
a 9 79 249
a 9 80 533
a 9 81 608
a 9 82 821
a 9 83 111
a 9 84 129
a 9 85 994
a 9 86 426
a 9 87 986
a 9 88 593
a 9 89 659
a 9 90 504
a 9 91 771
a 9 92 54
a 9 93 453
a 9 94 392
a 9 95 245
a 9 96 939
a 9 97 935
a 9 98 565
a 9 99 528
a 9 100 435
a 10 1 558
a 10 2 397
a 10 3 435
a 10 4 254
a 10 5 77
a 10 6 152
a 10 7 121
a 10 8 804
a 10 9 757
a 10 11 671
a 10 12 885
a 10 13 384
a 10 14 612
a 10 15 989
a 10 16 269
a 10 17 686
a 10 18 498
a 10 19 961
a 10 20 25
a 10 21 500
a 10 22 231
a 10 23 66
a 10 24 612
a 10 25 364
a 10 26 270
a 10 27 353
a 10 28 210
a 10 29 264
a 10 30 317
a 10 31 450
a 10 32 480
a 10 33 860
a 10 34 866
a 10 35 690
a 10 36 39
a 10 37 320
a 10 38 687
a 10 39 258
a 10 40 273
a 10 41 747
a 10 42 566
a 10 43 370
a 10 44 34
a 10 45 976
a 10 46 828
a 10 47 822
a 10 48 727
a 10 49 220
a 10 50 474
a 10 51 60
a 10 52 962
a 10 53 885
a 10 54 351
a 10 55 835
a 10 56 683
a 10 57 940
a 10 58 399
a 10 59 118
a 10 60 904
a 10 61 987
a 10 62 894
a 10 63 510
a 10 64 653
a 10 65 120
a 10 66 573
a 10 67 195
a 10 68 156
a 10 69 472
a 10 70 132
a 10 71 963
a 10 72 967
a 10 73 68
a 10 74 669
a 10 75 169
a 10 76 320
a 10 77 542
a 10 78 135
a 10 79 799
a 10 80 167
a 10 81 268
a 10 82 32
a 10 83 707
a 10 84 483
a 10 85 108
a 10 86 897
a 10 87 669
a 10 88 399
a 10 89 902
a 10 90 678
a 10 91 767
a 10 92 615
a 10 93 525
a 10 94 811
a 10 95 459
a 10 96 576
a 10 97 301
a 10 98 887
a 10 99 360
a 10 100 842
a 11 1 462
a 11 2 972
a 11 3 453
a 11 4 49
a 11 5 959
a 11 6 20
a 11 7 340
a 11 8 23
a 11 9 419
a 11 10 797
a 11 12 296
a 11 13 836
a 11 14 95
a 11 15 798
a 11 16 775
a 11 17 934
a 11 18 625
a 11 19 823
a 11 20 352
a 11 21 976
a 11 22 834
a 11 23 300
a 11 24 444
a 11 25 479
a 11 26 373
a 11 27 18
a 11 28 929
a 11 29 863
a 11 30 101
a 11 31 360
a 11 32 362
a 11 33 426
a 11 34 858
a 11 35 159
a 11 36 136
a 11 37 873
a 11 38 292
a 11 39 130
a 11 40 796
a 11 41 128
a 11 42 190
a 11 43 30
a 11 44 417
a 11 45 198
a 11 46 124
a 11 47 899
a 11 48 542
a 11 49 450
a 11 50 804
a 11 51 104
a 11 52 506
a 11 53 446
a 11 54 889
a 11 55 594
a 11 56 366
a 11 57 688
a 11 58 2
a 11 59 117
a 11 60 110
a 11 61 28
a 11 62 415
a 11 63 465
a 11 64 191
a 11 65 858
a 11 66 556
a 11 67 22
a 11 68 954
a 11 69 357
a 11 70 939
a 11 71 888
a 11 72 919
a 11 73 874
a 11 74 463
a 11 75 835
a 11 76 978
a 11 77 437
a 11 78 507
a 11 79 927
a 11 80 130
a 11 81 583
a 11 82 190
a 11 83 588
a 11 84 308
a 11 85 658
a 11 86 729
a 11 87 239
a 11 88 627
a 11 89 554
a 11 90 206
a 11 91 475
a 11 92 251
a 11 93 437
a 11 94 715
a 11 95 416
a 11 96 785
a 11 97 740
a 11 98 909
a 11 99 696
a 11 100 260
a 12 1 559
a 12 2 117
a 12 3 356
a 12 4 407
a 12 5 740
a 12 6 190
a 12 7 922
a 12 8 220
a 12 9 337
a 12 10 84
a 12 11 994
a 12 13 193
a 12 14 613
a 12 15 493
a 12 16 124
a 12 17 334
a 12 18 114
a 12 19 627
a 12 20 635
a 12 21 573
a 12 22 541
a 12 23 704
a 12 24 428
a 12 25 417
a 12 26 596
a 12 27 705
a 12 28 799
a 12 29 879
a 12 30 142
a 12 31 115
a 12 32 820
a 12 33 655
a 12 34 390
a 12 35 288
a 12 36 711
a 12 37 922
a 12 38 416
a 12 39 619
a 12 40 133
a 12 41 21
a 12 42 610
a 12 43 663
a 12 44 516
a 12 45 125
a 12 46 588
a 12 47 923
a 12 48 822
a 12 49 337
a 12 50 96
a 12 51 416
a 12 52 830
a 12 53 779
a 12 54 42
a 12 55 425
a 12 56 96
a 12 57 806
a 12 58 688
a 12 59 169
a 12 60 989
a 12 61 369
a 12 62 754
a 12 63 416
a 12 64 612
a 12 65 737
a 12 66 883
a 12 67 278
a 12 68 682
a 12 69 354
a 12 70 957
a 12 71 734
a 12 72 890
a 12 73 383
a 12 74 601
a 12 75 268
a 12 76 909
a 12 77 629
a 12 78 628
a 12 79 55
a 12 80 827
a 12 81 620
a 12 82 675
a 12 83 167
a 12 84 824
a 12 85 653
a 12 86 343
a 12 87 879
a 12 88 943
a 12 89 804
a 12 90 681
a 12 91 971
a 12 92 714
a 12 93 583
a 12 94 639
a 12 95 363
a 12 96 975
a 12 97 180
a 12 98 676
a 12 99 998
a 12 100 83
a 13 1 462
a 13 2 932
a 13 3 791
a 13 4 739
a 13 5 465
a 13 6 788
a 13 7 539
a 13 8 790
a 13 9 449
a 13 10 382
a 13 11 449
a 13 12 348
a 13 14 399
a 13 15 122
a 13 16 616
a 13 17 617
a 13 18 947
a 13 19 582
a 13 20 563
a 13 21 474
a 13 22 362
a 13 23 935
a 13 24 264
a 13 25 358
a 13 26 929
a 13 27 149
a 13 28 188
a 13 29 749
a 13 30 839
a 13 31 698
a 13 32 384
a 13 33 956
a 13 34 791
a 13 35 51
a 13 36 471
a 13 37 623
a 13 38 243
a 13 39 613
a 13 40 157
a 13 41 141
a 13 42 361
a 13 43 96
a 13 44 473
a 13 45 544
a 13 46 834
a 13 47 231
a 13 48 19
a 13 49 985
a 13 50 421
a 13 51 126
a 13 52 326
a 13 53 615
a 13 54 168
a 13 55 242
a 13 56 958
a 13 57 585
a 13 58 879
a 13 59 804
a 13 60 251
a 13 61 759
a 13 62 706
a 13 63 294
a 13 64 60
a 13 65 572
a 13 66 899
a 13 67 899
a 13 68 700
a 13 69 950
a 13 70 725
a 13 71 915
a 13 72 416
a 13 73 396
a 13 74 782
a 13 75 716
a 13 76 559
a 13 77 734
a 13 78 85
a 13 79 657
a 13 80 752
a 13 81 57
a 13 82 884
a 13 83 463
a 13 84 478
a 13 85 240
a 13 86 726
a 13 87 611
a 13 88 519
a 13 89 931
a 13 90 849
a 13 91 140
a 13 92 232
a 13 93 715
a 13 94 253
a 13 95 670
a 13 96 690
a 13 97 283
a 13 98 507
a 13 99 333
a 13 100 576
a 14 1 48
a 14 2 135
a 14 3 118
a 14 4 126
a 14 5 74
a 14 6 638
a 14 7 369
a 14 8 851
a 14 9 224
a 14 10 352
a 14 11 769
a 14 12 639
a 14 13 671
a 14 15 438
a 14 16 353
a 14 17 637
a 14 18 132
a 14 19 476
a 14 20 16
a 14 21 258
a 14 22 140
a 14 23 712
a 14 24 358
a 14 25 995
a 14 26 203
a 14 27 800
a 14 28 500
a 14 29 115
a 14 30 817
a 14 31 792
a 14 32 680
a 14 33 658
a 14 34 998
a 14 35 601
a 14 36 958
a 14 37 654
a 14 38 687
a 14 39 747
a 14 40 935
a 14 41 285
a 14 42 574
a 14 43 867
a 14 44 813
a 14 45 81
a 14 46 965
a 14 47 589
a 14 48 540
a 14 49 474
a 14 50 515
a 14 51 106
a 14 52 827
a 14 53 951
a 14 54 285
a 14 55 386
a 14 56 696
a 14 57 421
a 14 58 461
a 14 59 740
a 14 60 543
a 14 61 229
a 14 62 599
a 14 63 704
a 14 64 19
a 14 65 530
a 14 66 22
a 14 67 460
a 14 68 491
a 14 69 760
a 14 70 259
a 14 71 507
a 14 72 766
a 14 73 6
a 14 74 950
a 14 75 111
a 14 76 887
a 14 77 852
a 14 78 962
a 14 79 367
a 14 80 433
a 14 81 269
a 14 82 661
a 14 83 961
a 14 84 674
a 14 85 606
a 14 86 37
a 14 87 993
a 14 88 908
a 14 89 740
a 14 90 435
a 14 91 727
a 14 92 479
a 14 93 354
a 14 94 515
a 14 95 501
a 14 96 912
a 14 97 400
a 14 98 90
a 14 99 526
a 14 100 181
a 15 1 412
a 15 2 406
a 15 3 512
a 15 4 374
a 15 5 677
a 15 6 577
a 15 7 810
a 15 8 221
a 15 9 466
a 15 10 94
a 15 11 614
a 15 12 990
a 15 13 486
a 15 14 538
a 15 16 8
a 15 17 943
a 15 18 551
a 15 19 499
a 15 20 212
a 15 21 753
a 15 22 786
a 15 23 84
a 15 24 379
a 15 25 948
a 15 26 584
a 15 27 767
a 15 28 182
a 15 29 94
a 15 30 300
a 15 31 776
a 15 32 873
a 15 33 605
a 15 34 90
a 15 35 920
a 15 36 361
a 15 37 736
a 15 38 777
a 15 39 560
a 15 40 502
a 15 41 145
a 15 42 682
a 15 43 801
a 15 44 225
a 15 45 229
a 15 46 262
a 15 47 538
a 15 48 182
a 15 49 337
a 15 50 842
a 15 51 9
a 15 52 259
a 15 53 407
a 15 54 502
a 15 55 16
a 15 56 695
a 15 57 911
a 15 58 873
a 15 59 161
a 15 60 491
a 15 61 437
a 15 62 807
a 15 63 98
a 15 64 572
a 15 65 601
a 15 66 835
a 15 67 786
a 15 68 94
a 15 69 42
a 15 70 628
a 15 71 561
a 15 72 2
a 15 73 82
a 15 74 803
a 15 75 635
a 15 76 664
a 15 77 932
a 15 78 451
a 15 79 709
a 15 80 829
a 15 81 728
a 15 82 64
a 15 83 494
a 15 84 422
a 15 85 374
a 15 86 424
a 15 87 159
a 15 88 227
a 15 89 270
a 15 90 668
a 15 91 27
a 15 92 940
a 15 93 470
a 15 94 711
a 15 95 847
a 15 96 295
a 15 97 99
a 15 98 317
a 15 99 882
a 15 100 887
a 16 1 478
a 16 2 917
a 16 3 398
a 16 4 734
a 16 5 688
a 16 6 719
a 16 7 333
a 16 8 331
a 16 9 981
a 16 10 831
a 16 11 604
a 16 12 220
a 16 13 197
a 16 14 855
a 16 15 802
a 16 17 213
a 16 18 70
a 16 19 424
a 16 20 329
a 16 21 567
a 16 22 891
a 16 23 521
a 16 24 740
a 16 25 578
a 16 26 807
a 16 27 30
a 16 28 247
a 16 29 938
a 16 30 202
a 16 31 474
a 16 32 178
a 16 33 605
a 16 34 314
a 16 35 900
a 16 36 542
a 16 37 378
a 16 38 435
a 16 39 206
a 16 40 797
a 16 41 547
a 16 42 591
a 16 43 784
a 16 44 333
a 16 45 523
a 16 46 518
a 16 47 353
a 16 48 478
a 16 49 785
a 16 50 615
a 16 51 142
a 16 52 79
a 16 53 211
a 16 54 212
a 16 55 848
a 16 56 516
a 16 57 187
a 16 58 906
a 16 59 978
a 16 60 170
a 16 61 101
a 16 62 134
a 16 63 289
a 16 64 961
a 16 65 22
a 16 66 48
a 16 67 106
a 16 68 945
a 16 69 374
a 16 70 459
a 16 71 958
a 16 72 293
a 16 73 206
a 16 74 114
a 16 75 976
a 16 76 594
a 16 77 34
a 16 78 269
a 16 79 189
a 16 80 968
a 16 81 440
a 16 82 537
a 16 83 722
a 16 84 975
a 16 85 55
a 16 86 387
a 16 87 602
a 16 88 707
a 16 89 232
a 16 90 557
a 16 91 973
a 16 92 857
a 16 93 72
a 16 94 503
a 16 95 713
a 16 96 447
a 16 97 556
a 16 98 319
a 16 99 301
a 16 100 367
a 17 1 802
a 17 2 728
a 17 3 368
a 17 4 251
a 17 5 478
a 17 6 807
a 17 7 158
a 17 8 250
a 17 9 490
a 17 10 840
a 17 11 643
a 17 12 577
a 17 13 44
a 17 14 93
a 17 15 421
a 17 16 91
a 17 18 787
a 17 19 663
a 17 20 373
a 17 21 121
a 17 22 234
a 17 23 522
a 17 24 726
a 17 25 714
a 17 26 892
a 17 27 365
a 17 28 572
a 17 29 652
a 17 30 253
a 17 31 927
a 17 32 134
a 17 33 616
a 17 34 7
a 17 35 11
a 17 36 269
a 17 37 345
a 17 38 634
a 17 39 804
a 17 40 74
a 17 41 829
a 17 42 9
a 17 43 17
a 17 44 283
a 17 45 146
a 17 46 596
a 17 47 442
a 17 48 53
a 17 49 50
a 17 50 320
a 17 51 456
a 17 52 131
a 17 53 439
a 17 54 536
a 17 55 608
a 17 56 365
a 17 57 271
a 17 58 159
a 17 59 368
a 17 60 602
a 17 61 712
a 17 62 459
a 17 63 632
a 17 64 518
a 17 65 108
a 17 66 539
a 17 67 274
a 17 68 699
a 17 69 118
a 17 70 329
a 17 71 307
a 17 72 980
a 17 73 931
a 17 74 585
a 17 75 519
a 17 76 885
a 17 77 530
a 17 78 519
a 17 79 143
a 17 80 596
a 17 81 692
a 17 82 541
a 17 83 502
a 17 84 851
a 17 85 763
a 17 86 154
a 17 87 663
a 17 88 467
a 17 89 982
a 17 90 275
a 17 91 697
a 17 92 937
a 17 93 579
a 17 94 221
a 17 95 235
a 17 96 388
a 17 97 988
a 17 98 480
a 17 99 71
a 17 100 772
a 18 1 178
a 18 2 501
a 18 3 490
a 18 4 892
a 18 5 900
a 18 6 609
a 18 7 810
a 18 8 545
a 18 9 105
a 18 10 63
a 18 11 566
a 18 12 993
a 18 13 945
a 18 14 681
a 18 15 809
a 18 16 76
a 18 17 511
a 18 19 424
a 18 20 887
a 18 21 590
a 18 22 713
a 18 23 423
a 18 24 926
a 18 25 570
a 18 26 278
a 18 27 483
a 18 28 902
a 18 29 432
a 18 30 102
a 18 31 741
a 18 32 817
a 18 33 855
a 18 34 710
a 18 35 229
a 18 36 811
a 18 37 467
a 18 38 465
a 18 39 368
a 18 40 650
a 18 41 536
a 18 42 775
a 18 43 708
a 18 44 742
a 18 45 988
a 18 46 961
a 18 47 486
a 18 48 226
a 18 49 672
a 18 50 786
a 18 51 26
a 18 52 57
a 18 53 135
a 18 54 183
a 18 55 930
a 18 56 553
a 18 57 422
a 18 58 367
a 18 59 669
a 18 60 539
a 18 61 858
a 18 62 300
a 18 63 210
a 18 64 56
a 18 65 668
