p sp 99 9702
a 3 70 825
a 3 71 827
a 3 72 310
a 3 73 99
a 3 74 64
a 3 75 938
a 3 76 490
a 3 77 469
a 3 78 953
a 3 79 861
a 3 80 702
a 3 81 296
a 3 82 39
a 3 83 505
a 3 84 700
a 3 85 495
a 3 86 444
a 3 87 828
a 3 88 776
a 3 89 636
a 3 90 39
a 3 91 381
a 3 92 817
a 3 93 573
a 3 94 736
a 3 95 631
a 3 96 959
a 3 97 520
a 3 98 702
a 3 99 926
a 4 1 662
a 4 2 887
a 4 3 303
a 4 5 287
a 4 6 50
a 4 7 228
a 4 8 264
a 4 9 884
a 4 10 249
a 4 11 86
a 4 12 440
a 4 13 454
a 4 14 307
a 4 15 169
a 4 16 201
a 4 17 480
a 4 18 157
a 4 19 770
a 4 20 991
a 4 21 722
a 4 22 761
a 4 23 960
a 4 24 598
a 4 25 899
a 4 26 70
a 4 27 652
a 4 28 31
a 4 29 358
a 4 30 502
a 4 31 809
a 4 32 723
a 4 33 125
a 4 34 474
a 4 35 796
a 4 36 510
a 4 37 552
a 4 38 872
a 4 39 900
a 4 40 541
a 4 41 127
a 4 42 805
a 4 43 258
a 4 44 712
a 4 45 955
a 4 46 99
a 4 47 594
a 4 48 408
a 4 49 961
a 4 50 28
a 4 51 344
a 4 52 217
a 4 53 174
a 4 54 764
a 4 55 244
a 4 56 449
a 4 57 827
a 4 58 794
a 4 59 326
a 4 60 806
a 4 61 906
a 4 62 463
a 4 63 465
a 4 64 132
a 4 65 366
a 4 66 108
a 4 67 387
a 4 68 452
a 4 69 567
a 4 70 344
a 4 71 419
a 4 72 750
a 4 73 939
a 4 74 536
a 4 75 802
a 4 76 375
a 4 77 830
a 4 78 661
a 4 79 42
a 4 80 835
a 4 81 802
a 4 82 161
a 4 83 161
a 4 84 484
a 4 85 23
a 4 86 649
a 4 87 343
a 4 88 912
a 4 89 780
a 4 90 995
a 4 91 331
a 4 92 110
a 4 93 11
a 4 94 649
a 4 95 977
a 4 96 289
a 4 97 968
a 4 98 333
a 4 99 694
a 5 1 91
a 5 2 874
a 5 3 714
a 5 4 394
a 5 6 747
a 5 7 840
a 5 8 209
a 5 9 428
a 5 10 543
a 5 11 13
a 5 12 808
a 5 13 897
a 5 14 466
a 5 15 349
a 5 16 948
a 5 17 494
a 5 18 166
a 5 19 101
a 5 20 176
a 5 21 304
a 5 22 187
a 5 23 870
a 5 24 371
a 5 25 603
a 5 26 14
a 5 27 217
a 5 28 6
a 5 29 455
a 5 30 402
a 5 31 875
a 5 32 499
a 5 33 740
a 5 34 138
a 5 35 419
a 5 36 15
a 5 37 415
a 5 38 340
a 5 39 351
a 5 40 359
a 5 41 314
a 5 42 655
a 5 43 786
a 5 44 70
a 5 45 671
a 5 46 549
a 5 47 144
a 5 48 373
a 5 49 285
a 5 50 745
a 5 51 656
a 5 52 210
a 5 53 81
a 5 54 298
a 5 55 673
a 5 56 785
a 5 57 526
a 5 58 246
a 5 59 445
a 5 60 493
a 5 61 141
a 5 62 87
a 5 63 824
a 5 64 639
a 5 65 397
a 5 66 305
a 5 67 368
a 5 68 189
a 5 69 452
a 5 70 57
a 5 71 527
a 5 72 60
a 5 73 155
a 5 74 511
a 5 75 388
a 5 76 430
a 5 77 21
a 5 78 668
a 5 79 725
a 5 80 973
a 5 81 239
a 5 82 380
a 5 83 576
a 5 84 597
a 5 85 154
a 5 86 189
a 5 87 165
a 5 88 901
a 5 89 516
a 5 90 622
a 5 91 413
a 5 92 694
a 5 93 986
a 5 94 656
a 5 95 773
a 5 96 586
a 5 97 521
a 5 98 520
a 5 99 203
a 6 1 910
a 6 2 55
a 6 3 274
a 6 4 535
a 6 5 176
a 6 7 558
a 6 8 863
a 6 9 363
a 6 10 688
a 6 11 377
a 6 12 375
a 6 13 987
a 6 14 3
a 6 15 285
a 6 16 471
a 6 17 582
a 6 18 203
a 6 19 713
a 6 20 140
a 6 21 810
a 6 22 135
a 6 23 445
a 6 24 206
a 6 25 851
a 6 26 633
a 6 27 742
a 6 28 94
a 6 29 604
a 6 30 595
a 6 31 280
a 6 32 167
a 6 33 659
a 6 34 528
a 6 35 466
a 6 36 920
a 6 37 313
a 6 38 769
a 6 39 629
a 6 40 623
a 6 41 55
a 6 42 437
a 6 43 197
a 6 44 847
a 6 45 210
a 6 46 982
a 6 47 950
a 6 48 3
a 6 49 976
a 6 50 203
a 6 51 111
a 6 52 392
a 6 53 320
a 6 54 872
a 6 55 866
a 6 56 622
a 6 57 389
a 6 58 799
a 6 59 609
a 6 60 223
a 6 61 779
a 6 62 642
a 6 63 874
a 6 64 718
a 6 65 288
a 6 66 181
a 6 67 164
a 6 68 665
a 6 69 724
a 6 70 664
a 6 71 183
a 6 72 39
a 6 73 129
a 6 74 779
a 6 75 64
a 6 76 578
a 6 77 307
a 6 78 688
a 6 79 778
a 6 80 334
a 6 81 368
a 6 82 109
a 6 83 221
a 6 84 31
a 6 85 216
a 6 86 886
a 6 87 386
a 6 88 871
a 6 89 485
a 6 90 782
a 6 91 148
a 6 92 861
a 6 93 756
a 6 94 279
a 6 95 928
a 6 96 390
a 6 97 986
a 6 98 508
a 6 99 333
a 7 1 511
a 7 2 632
a 7 3 438
a 7 4 101
a 7 5 672
a 7 6 831
a 7 8 300
a 7 9 761
a 7 10 218
a 7 11 204
a 7 12 56
a 7 13 401
a 7 14 73
a 7 15 892
a 7 16 833
a 7 17 409
a 7 18 387
a 7 19 113
a 7 20 739
a 7 21 180
a 7 22 631
a 7 23 306
a 7 24 536
a 7 25 509
a 7 26 159
a 7 27 230
a 7 28 994
a 7 29 848
a 7 30 117
a 7 31 618
a 7 32 173
a 7 33 997
a 7 34 153
a 7 35 885
a 7 36 801
a 7 37 533
a 7 38 744
a 7 39 43
a 7 40 494
a 7 41 906
a 7 42 550
a 7 43 383
a 7 44 223
a 7 45 427
a 7 46 285
a 7 47 110
a 7 48 423
a 7 49 21
a 7 50 907
a 7 51 106
a 7 52 614
a 7 53 602
a 7 54 312
a 7 55 69
a 7 56 131
a 7 57 526
a 7 58 876
a 7 59 73
a 7 60 243
a 7 61 228
a 7 62 573
a 7 63 70
a 7 64 577
a 7 65 549
a 7 66 335
a 7 67 972
a 7 68 123
a 7 69 560
a 7 70 297
a 7 71 772
a 7 72 619
a 7 73 195
a 7 74 982
a 7 75 786
a 7 76 491
a 7 77 520
a 7 78 241
a 7 79 701
a 7 80 119
a 7 81 936
a 7 82 263
a 7 83 589
a 7 84 998
a 7 85 403
a 7 86 600
a 7 87 100
a 7 88 193
a 7 89 5
a 7 90 254
a 7 91 645
a 7 92 42
a 7 93 139
a 7 94 669
a 7 95 464
a 7 96 438
a 7 97 171
a 7 98 801
a 7 99 475
a 8 1 987
a 8 2 39
a 8 3 306
a 8 4 321
a 8 5 2
a 8 6 154
a 8 7 818
a 8 9 423
a 8 10 789
a 8 11 688
a 8 12 805
a 8 13 593
a 8 14 561
a 8 15 410
a 8 16 759
a 8 17 809
a 8 18 997
a 8 19 872
a 8 20 561
a 8 21 408
a 8 22 185
a 8 23 700
a 8 24 813
a 8 25 963
a 8 26 176
a 8 27 357
a 8 28 509
a 8 29 622
a 8 30 685
a 8 31 841
a 8 32 471
a 8 33 852
a 8 34 777
a 8 35 729
a 8 36 771
a 8 37 556
a 8 38 603
a 8 39 216
a 8 40 570
a 8 41 101
a 8 42 630
a 8 43 372
a 8 44 657
a 8 45 427
a 8 46 966
a 8 47 923
a 8 48 315
a 8 49 398
a 8 50 722
a 8 51 935
a 8 52 306
a 8 53 106
a 8 54 259
a 8 55 482
a 8 56 639
a 8 57 185
a 8 58 499
a 8 59 426
a 8 60 197
a 8 61 106
a 8 62 919
a 8 63 109
a 8 64 105
a 8 65 765
a 8 66 173
a 8 67 262
a 8 68 12
a 8 69 300
a 8 70 262
a 8 71 350
a 8 72 999
a 8 73 964
a 8 74 980
a 8 75 555
a 8 76 205
a 8 77 505
a 8 78 509
a 8 79 195
a 8 80 588
a 8 81 925
a 8 82 950
a 8 83 713
a 8 84 507
a 8 85 912
a 8 86 479
a 8 87 79
a 8 88 125
a 8 89 609
a 8 90 437
a 8 91 818
a 8 92 133
a 8 93 563
a 8 94 363
a 8 95 857
a 8 96 528
a 8 97 984
a 8 98 911
a 8 99 502
a 9 1 469
a 9 2 186
a 9 3 83
a 9 4 306
a 9 5 303
a 9 6 700
a 9 7 345
a 9 8 492
a 9 10 929
a 9 11 901
a 9 12 325
a 9 13 43
a 9 14 592
a 9 15 540
a 9 16 575
a 9 17 263
a 9 18 709
a 9 19 108
a 9 20 142
a 9 21 131
a 9 22 24
a 9 23 921
a 9 24 53
a 9 25 413
a 9 26 589
a 9 27 937
a 9 28 321
a 9 29 28
a 9 30 594
a 9 31 596
a 9 32 344
a 9 33 929
a 9 34 230
a 9 35 356
a 9 36 155
a 9 37 430
a 9 38 340
a 9 39 197
a 9 40 220
a 9 41 185
a 9 42 877
a 9 43 5
a 9 44 776
a 9 45 737
a 9 46 593
a 9 47 949
a 9 48 94
a 9 49 487
a 9 50 198
a 9 51 453
a 9 52 118
a 9 53 750
a 9 54 710
a 9 55 835
a 9 56 427
a 9 57 188
a 9 58 478
a 9 59 236
a 9 60 841
a 9 61 614
a 9 62 1
a 9 63 81
a 9 64 782
a 9 65 583
a 9 66 360
a 9 67 956
a 9 68 404
a 9 69 969
a 9 70 988
a 9 71 575
a 9 72 53
a 9 73 337
a 9 74 74
a 9 75 331
a 9 76 917
a 9 77 631
a 9 78 550
a 9 79 638
a 9 80 292
a 9 81 763
a 9 82 552
a 9 83 667
a 9 84 57
a 9 85 345
a 9 86 713
a 9 87 350
a 9 88 551
a 9 89 517
a 9 90 158
a 9 91 325
a 9 92 995
a 9 93 975
a 9 94 76
a 9 95 295
a 9 96 883
a 9 97 920
a 9 98 545
a 9 99 8
a 10 1 904
a 10 2 467
a 10 3 785
a 10 4 427
a 10 5 708
a 10 6 652
a 10 7 950
a 10 8 830
a 10 9 589
a 10 11 988
a 10 12 535
a 10 13 673
a 10 14 192
a 10 15 730
a 10 16 33
a 10 17 526
a 10 18 494
a 10 19 114
a 10 20 152
a 10 21 322
a 10 22 769
a 10 23 394
a 10 24 623
a 10 25 866
a 10 26 479
a 10 27 480
a 10 28 763
a 10 29 127
a 10 30 110
a 10 31 229
a 10 32 307
a 10 33 618
a 10 34 790
a 10 35 252
a 10 36 874
a 10 37 264
a 10 38 306
a 10 39 266
a 10 40 171
a 10 41 166
a 10 42 414
a 10 43 488
a 10 44 4
a 10 45 749
a 10 46 865
a 10 47 332
a 10 48 611
a 10 49 223
a 10 50 340
a 10 51 643
a 10 52 147
a 10 53 551
a 10 54 722
a 10 55 906
a 10 56 888
a 10 57 533
a 10 58 309
a 10 59 519
a 10 60 590
a 10 61 247
a 10 62 55
a 10 63 12
a 10 64 765
a 10 65 489
a 10 66 854
a 10 67 948
a 10 68 463
a 10 69 933
a 10 70 325
a 10 71 924
a 10 72 240
a 10 73 915
a 10 74 361
a 10 75 531
a 10 76 685
a 10 77 162
a 10 78 913
a 10 79 545
a 10 80 181
a 10 81 524
a 10 82 61
a 10 83 275
a 10 84 26
a 10 85 118
a 10 86 736
a 10 87 869
a 10 88 296
a 10 89 180
a 10 90 950
a 10 91 510
a 10 92 773
a 10 93 241
a 10 94 614
a 10 95 231
a 10 96 375
a 10 97 893
a 10 98 528
a 10 99 843
a 11 1 248
a 11 2 4
a 11 3 103
a 11 4 232
a 11 5 557
a 11 6 957
a 11 7 215
a 11 8 917
a 11 9 730
a 11 10 632
a 11 12 503
a 11 13 129
a 11 14 407
a 11 15 367
a 11 16 688
a 11 17 178
a 11 18 910
a 11 19 757
a 11 20 357
a 11 21 187
a 11 22 737
a 11 23 529
a 11 24 481
a 11 25 139
a 11 26 416
a 11 27 291
a 11 28 187
a 11 29 213
a 11 30 521
a 11 31 662
a 11 32 652
a 11 33 522
a 11 34 46
a 11 35 892
a 11 36 222
a 11 37 312
a 11 38 146
a 11 39 205
a 11 40 71
a 11 41 974
a 11 42 723
a 11 43 207
a 11 44 972
a 11 45 293
a 11 46 769
a 11 47 190
a 11 48 174
a 11 49 488
a 11 50 149
a 11 51 205
a 11 52 319
a 11 53 420
a 11 54 475
a 11 55 867
a 11 56 901
a 11 57 544
a 11 58 680
a 11 59 135
a 11 60 382
a 11 61 14
a 11 62 427
a 11 63 36
a 11 64 690
a 11 65 112
a 11 66 743
a 11 67 69
a 11 68 428
a 11 69 171
a 11 70 535
a 11 71 169
a 11 72 520
a 11 73 710
a 11 74 713
a 11 75 208
a 11 76 278
a 11 77 563
a 11 78 339
a 11 79 651
a 11 80 877
a 11 81 309
a 11 82 329
a 11 83 863
a 11 84 736
a 11 85 152
a 11 86 892
a 11 87 554
a 11 88 588
a 11 89 268
a 11 90 619
a 11 91 108
a 11 92 335
a 11 93 154
a 11 94 222
a 11 95 479
a 11 96 266
a 11 97 684
a 11 98 701
a 11 99 479
a 12 1 544
a 12 2 697
a 12 3 309
a 12 4 867
a 12 5 732
a 12 6 526
a 12 7 42
a 12 8 249
a 12 9 894
a 12 10 925
a 12 11 542
a 12 13 189
a 12 14 798
a 12 15 681
a 12 16 880
a 12 17 962
a 12 18 63
a 12 19 440
a 12 20 389
a 12 21 846
a 12 22 549
a 12 23 135
a 12 24 67
a 12 25 386
a 12 26 999
a 12 27 561
a 12 28 80
a 12 29 352
a 12 30 613
a 12 31 88
a 12 32 231
a 12 33 515
a 12 34 970
a 12 35 690
a 12 36 218
a 12 37 153
a 12 38 810
a 12 39 836
a 12 40 504
a 12 41 124
a 12 42 381
a 12 43 626
a 12 44 752
a 12 45 508
a 12 46 186
a 12 47 701
a 12 48 372
a 12 49 998
a 12 50 52
a 12 51 58
a 12 52 711
a 12 53 632
a 12 54 168
a 12 55 921
a 12 56 351
a 12 57 562
a 12 58 172
a 12 59 75
a 12 60 707
a 12 61 549
a 12 62 170
a 12 63 819
a 12 64 284
a 12 65 199
a 12 66 610
a 12 67 734
a 12 68 208
a 12 69 509
a 12 70 587
a 12 71 554
a 12 72 50
a 12 73 888
a 12 74 450
a 12 75 730
a 12 76 403
a 12 77 672
a 12 78 0
a 12 79 663
a 12 80 780
a 12 81 779
a 12 82 191
a 12 83 424
a 12 84 721
a 12 85 726
a 12 86 341
a 12 87 51
a 12 88 406
a 12 89 594
a 12 90 24
a 12 91 569
a 12 92 653
a 12 93 704
a 12 94 320
a 12 95 621
a 12 96 886
a 12 97 749
a 12 98 304
a 12 99 757
a 13 1 941
a 13 2 550
a 13 3 269
a 13 4 887
a 13 5 416
a 13 6 268
a 13 7 364
a 13 8 397
a 13 9 534
a 13 10 57
a 13 11 936
a 13 12 9
a 13 14 8
a 13 15 681
a 13 16 889
a 13 17 369
a 13 18 90
a 13 19 434
a 13 20 581
a 13 21 147
a 13 22 507
a 13 23 27
a 13 24 354
a 13 25 273
a 13 26 88
a 13 27 648
a 13 28 761
a 13 29 886
a 13 30 756
a 13 31 284
a 13 32 229
a 13 33 727
a 13 34 115
a 13 35 340
a 13 36 409
a 13 37 755
a 13 38 66
a 13 39 690
a 13 40 829
a 13 41 19
a 13 42 481
a 13 43 32
a 13 44 417
a 13 45 698
a 13 46 448
a 13 47 520
a 13 48 680
a 13 49 181
a 13 50 308
a 13 51 722
a 13 52 438
a 13 53 203
a 13 54 11
a 13 55 302
a 13 56 122
a 13 57 77
a 13 58 123
a 13 59 85
a 13 60 356
a 13 61 543
a 13 62 327
a 13 63 747
a 13 64 911
a 13 65 389
a 13 66 105
a 13 67 968
a 13 68 616
a 13 69 6
a 13 70 232
a 13 71 690
a 13 72 564
a 13 73 916
a 13 74 308
a 13 75 675
a 13 76 150
a 13 77 274
a 13 78 804
a 13 79 337
a 13 80 294
a 13 81 852
a 13 82 598
a 13 83 848
a 13 84 434
a 13 85 305
a 13 86 271
a 13 87 554
a 13 88 0
a 13 89 28
a 13 90 814
a 13 91 935
a 13 92 145
a 13 93 462
a 13 94 373
a 13 95 612
a 13 96 640
a 13 97 429
a 13 98 47
a 13 99 88
a 14 1 401
a 14 2 304
a 14 3 683
a 14 4 818
a 14 5 666
a 14 6 409
a 14 7 615
a 14 8 580
a 14 9 284
a 14 10 305
a 14 11 237
a 14 12 90
a 14 13 682
a 14 15 702
a 14 16 344
a 14 17 819
a 14 18 544
a 14 19 687
a 14 20 39
a 14 21 102
a 14 22 76
a 14 23 806
a 14 24 17
a 14 25 126
a 14 26 209
a 14 27 229
a 14 28 967
a 14 29 567
a 14 30 63
a 14 31 745
a 14 32 126
a 14 33 678
a 14 34 475
a 14 35 634
a 14 36 49
a 14 37 347
a 14 38 469
a 14 39 632
a 14 40 498
a 14 41 506
a 14 42 444
a 14 43 847
a 14 44 121
a 14 45 565
a 14 46 611
a 14 47 451
a 14 48 891
a 14 49 787
a 14 50 64
a 14 51 868
a 14 52 420
a 14 53 372
a 14 54 823
a 14 55 51
a 14 56 213
a 14 57 819
a 14 58 906
a 14 59 427
a 14 60 638
a 14 61 634
a 14 62 828
a 14 63 728
a 14 64 716
a 14 65 104
a 14 66 960
a 14 67 546
a 14 68 308
a 14 69 182
a 14 70 918
a 14 71 379
a 14 72 773
a 14 73 949
a 14 74 15
a 14 75 188
a 14 76 850
a 14 77 945
a 14 78 411
a 14 79 964
a 14 80 733
a 14 81 984
a 14 82 274
a 14 83 880
a 14 84 693
a 14 85 907
a 14 86 679
a 14 87 955
a 14 88 480
a 14 89 316
a 14 90 678
a 14 91 823
a 14 92 681
a 14 93 854
a 14 94 895
a 14 95 410
a 14 96 146
a 14 97 648
a 14 98 911
a 14 99 546
a 15 1 987
a 15 2 793
a 15 3 310
a 15 4 441
a 15 5 873
a 15 6 677
a 15 7 747
a 15 8 545
a 15 9 527
a 15 10 598
a 15 11 554
a 15 12 495
a 15 13 904
a 15 14 403
a 15 16 14
a 15 17 996
a 15 18 330
a 15 19 116
a 15 20 550
a 15 21 471
a 15 22 500
a 15 23 467
a 15 24 939
a 15 25 299
a 15 26 256
a 15 27 116
a 15 28 56
a 15 29 575
a 15 30 777
a 15 31 693
a 15 32 56
a 15 33 625
a 15 34 469
a 15 35 958
a 15 36 244
a 15 37 385
a 15 38 540
a 15 39 714
a 15 40 522
a 15 41 332
a 15 42 592
a 15 43 12
a 15 44 166
a 15 45 614
a 15 46 986
a 15 47 386
a 15 48 988
a 15 49 718
a 15 50 514
a 15 51 461
a 15 52 507
a 15 53 429
a 15 54 407
a 15 55 806
a 15 56 467
a 15 57 39
a 15 58 931
a 15 59 418
a 15 60 127
a 15 61 783
a 15 62 880
a 15 63 239
a 15 64 796
a 15 65 599
a 15 66 732
a 15 67 220
a 15 68 727
a 15 69 317
a 15 70 848
a 15 71 460
a 15 72 427
a 15 73 631
a 15 74 637
a 15 75 867
a 15 76 32
a 15 77 272
a 15 78 213
a 15 79 303
a 15 80 108
a 15 81 335
a 15 82 520
a 15 83 679
a 15 84 406
a 15 85 223
a 15 86 971
a 15 87 375
a 15 88 821
a 15 89 41
a 15 90 138
a 15 91 122
a 15 92 941
a 15 93 195
a 15 94 487
a 15 95 862
a 15 96 761
a 15 97 580
a 15 98 768
a 15 99 803
a 16 1 769
a 16 2 125
a 16 3 476
a 16 4 852
a 16 5 46
a 16 6 337
a 16 7 966
a 16 8 147
a 16 9 449
a 16 10 605
a 16 11 824
a 16 12 904
a 16 13 919
a 16 14 792
a 16 15 49
a 16 17 851
a 16 18 583
a 16 19 339
a 16 20 863
a 16 21 389
a 16 22 849
a 16 23 786
a 16 24 245
a 16 25 91
a 16 26 304
a 16 27 825
a 16 28 910
a 16 29 586
a 16 30 993
a 16 31 600
a 16 32 847
a 16 33 139
a 16 34 897
a 16 35 767
a 16 36 440
a 16 37 544
a 16 38 67
a 16 39 153
a 16 40 123
a 16 41 573
a 16 42 879
a 16 43 773
a 16 44 579
a 16 45 767
a 16 46 875
a 16 47 360
a 16 48 254
a 16 49 88
a 16 50 182
a 16 51 35
a 16 52 363
a 16 53 528
a 16 54 639
a 16 55 275
a 16 56 596
a 16 57 117
a 16 58 578
a 16 59 251
a 16 60 653
a 16 61 892
a 16 62 674
a 16 63 387
a 16 64 474
a 16 65 717
a 16 66 280
a 16 67 52
a 16 68 12
a 16 69 658
a 16 70 986
a 16 71 513
a 16 72 684
a 16 73 351
a 16 74 452
a 16 75 288
a 16 76 534
a 16 77 643
a 16 78 890
a 16 79 686
a 16 80 439
a 16 81 78
a 16 82 323
a 16 83 286
a 16 84 215
a 16 85 544
a 16 86 847
a 16 87 218
a 16 88 352
a 16 89 888
a 16 90 458
a 16 91 688
a 16 92 52
a 16 93 298
a 16 94 430
a 16 95 869
a 16 96 418
a 16 97 79
a 16 98 68
a 16 99 101
a 17 1 865
a 17 2 136
a 17 3 947
a 17 4 41
a 17 5 962
a 17 6 83
a 17 7 679
a 17 8 382
a 17 9 898
a 17 10 556
a 17 11 83
a 17 12 700
a 17 13 253
a 17 14 5
a 17 15 718
a 17 16 228
a 17 18 100
a 17 19 614
a 17 20 122
a 17 21 793
a 17 22 351
a 17 23 236
a 17 24 671
a 17 25 407
a 17 26 179
a 17 27 550
a 17 28 644
a 17 29 887
a 17 30 189
a 17 31 554
a 17 32 286
a 17 33 536
a 17 34 461
a 17 35 612
a 17 36 271
a 17 37 111
a 17 38 268
a 17 39 336
a 17 40 480
a 17 41 456
a 17 42 517
a 17 43 794
a 17 44 502
a 17 45 369
a 17 46 327
a 17 47 213
a 17 48 200
a 17 49 397
a 17 50 608
a 17 51 120
a 17 52 310
a 17 53 767
a 17 54 835
a 17 55 578
a 17 56 291
a 17 57 458
a 17 58 195
a 17 59 78
a 17 60 524
a 17 61 464
a 17 62 605
a 17 63 967
a 17 64 871
a 17 65 887
a 17 66 489
a 17 67 589
a 17 68 116
a 17 69 380
a 17 70 89
a 17 71 670
a 17 72 839
a 17 73 268
a 17 74 209
a 17 75 478
a 17 76 755
a 17 77 190
a 17 78 533
a 17 79 950
a 17 80 976
a 17 81 290
a 17 82 245
a 17 83 536
a 17 84 61
a 17 85 780
a 17 86 779
a 17 87 96
a 17 88 606
a 17 89 201
a 17 90 426
a 17 91 956
a 17 92 302
a 17 93 639
a 17 94 737
a 17 95 597
a 17 96 158
a 17 97 841
a 17 98 262
a 17 99 540
a 18 1 188
a 18 2 169
a 18 3 939
a 18 4 37
a 18 5 780
a 18 6 620
a 18 7 884
a 18 8 262
a 18 9 202
a 18 10 473
a 18 11 854
a 18 12 616
a 18 13 573
a 18 14 721
a 18 15 689
a 18 16 733
a 18 17 742
a 18 19 536
a 18 20 791
a 18 21 544
a 18 22 254
a 18 23 498
a 18 24 954
a 18 25 239
a 18 26 67
a 18 27 622
a 18 28 297
a 18 29 828
a 18 30 210
a 18 31 230
a 18 32 435
a 18 33 855
a 18 34 518
a 18 35 869
a 18 36 297
a 18 37 797
a 18 38 71
a 18 39 367
a 18 40 944
a 18 41 900
a 18 42 356
a 18 43 251
a 18 44 765
a 18 45 868
a 18 46 217
a 18 47 972
a 18 48 806
a 18 49 982
a 18 50 33
a 18 51 315
a 18 52 567
a 18 53 8
a 18 54 276
a 18 55 838
a 18 56 810
a 18 57 95
a 18 58 137
a 18 59 796
a 18 60 821
a 18 61 412
a 18 62 189
a 18 63 462
a 18 64 232
a 18 65 823
a 18 66 106
a 18 67 799
a 18 68 636
a 18 69 478
a 18 70 913
a 18 71 165
a 18 72 524
a 18 73 710
a 18 74 711
a 18 75 445
a 18 76 271
a 18 77 800
a 18 78 763
a 18 79 914
a 18 80 435
a 18 81 741
a 18 82 318
