p sp 20 380
a 12 6 444
a 12 7 963
a 12 8 152
a 12 9 278
a 12 10 908
a 12 11 896
a 12 13 94
a 12 14 147
a 12 15 96
a 12 16 737
a 12 17 561
a 12 18 600
a 12 19 217
a 12 20 434
a 13 1 465
a 13 2 233
a 13 3 25
a 13 4 584
a 13 5 35
a 13 6 900
a 13 7 924
a 13 8 465
a 13 9 883
a 13 10 593
a 13 11 770
a 13 12 871
a 13 14 434
a 13 15 82
a 13 16 187
a 13 17 773
a 13 18 48
a 13 19 131
a 13 20 65
a 14 1 344
a 14 2 98
a 14 3 666
a 14 4 617
a 14 5 678
a 14 6 869
a 14 7 327
a 14 8 801
a 14 9 290
a 14 10 368
a 14 11 125
a 14 12 483
a 14 13 733
a 14 15 142
a 14 16 167
a 14 17 464
a 14 18 94
a 14 19 65
a 14 20 739
a 15 1 918
a 15 2 723
a 15 3 632
a 15 4 922
a 15 5 234
a 15 6 157
a 15 7 537
a 15 8 701
a 15 9 150
a 15 10 504
a 15 11 375
a 15 12 617
a 15 13 324
a 15 14 975
a 15 16 796
a 15 17 140
a 15 18 664
a 15 19 596
a 15 20 663
a 16 1 365
a 16 2 721
a 16 3 469
a 16 4 216
a 16 5 151
a 16 6 31
a 16 7 424
a 16 8 270
a 16 9 478
a 16 10 62
a 16 11 783
a 16 12 143
a 16 13 815
a 16 14 594
a 16 15 348
a 16 17 448
a 16 18 172
a 16 19 577
a 16 20 174
a 17 1 88
a 17 2 614
a 17 3 443
a 17 4 25
a 17 5 33
a 17 6 256
a 17 7 941
a 17 8 130
a 17 9 399
a 17 10 834
a 17 11 25
a 17 12 544
a 17 13 758
a 17 14 963
a 17 15 982
a 17 16 660
a 17 18 295
a 17 19 198
a 17 20 246
a 18 1 937
a 18 2 235
a 18 3 549
a 18 4 266
a 18 5 292
a 18 6 214
a 18 7 872
a 18 8 552
a 18 9 140
a 18 10 61
a 18 11 959
a 18 12 5
a 18 13 714
a 18 14 216
a 18 15 947
a 18 16 859
a 18 17 26
a 18 19 160
a 18 20 153
a 19 1 876
a 19 2 976
a 19 3 1
a 19 4 934
a 19 5 484
a 19 6 572
a 19 7 625
a 19 8 587
a 19 9 882
a 19 10 558
a 19 11 54
a 19 12 602
a 19 13 751
a 19 14 889
a 19 15 772
a 19 16 382
a 19 17 76
a 19 18 723
a 19 20 748
a 20 1 903
a 20 2 120
a 20 3 99
a 20 4 142
a 20 5 899
a 20 6 360
a 20 7 586
a 20 8 695
a 20 9 510
a 20 10 501
a 20 11 562
a 20 12 451
a 20 13 450
a 20 14 89
a 20 15 745
a 20 16 132
a 20 17 271
a 20 18 73
a 20 19 527
