p sp 30 870
a 10 4 135
a 10 5 201
a 10 6 820
a 10 7 393
a 10 8 438
a 10 9 184
a 10 11 288
a 10 12 619
a 10 13 591
a 10 14 523
a 10 15 836
a 10 16 422
a 10 17 581
a 10 18 735
a 10 19 186
a 10 20 933
a 10 21 434
a 10 22 18
a 10 23 126
a 10 24 762
a 10 25 197
a 10 26 211
a 10 27 31
a 10 28 235
a 10 29 870
a 10 30 677
a 11 1 797
a 11 2 430
a 11 3 20
a 11 4 924
a 11 5 492
a 11 6 325
a 11 7 829
a 11 8 69
a 11 9 864
a 11 10 410
a 11 12 598
a 11 13 506
a 11 14 551
a 11 15 492
a 11 16 214
a 11 17 516
a 11 18 577
a 11 19 423
a 11 20 287
a 11 21 62
a 11 22 243
a 11 23 0
a 11 24 109
a 11 25 32
a 11 26 439
a 11 27 894
a 11 28 620
a 11 29 185
a 11 30 476
a 12 1 250
a 12 2 981
a 12 3 772
a 12 4 844
a 12 5 687
a 12 6 881
a 12 7 611
a 12 8 912
a 12 9 722
a 12 10 508
a 12 11 574
a 12 13 270
a 12 14 842
a 12 15 619
a 12 16 941
a 12 17 763
a 12 18 856
a 12 19 502
a 12 20 553
a 12 21 857
a 12 22 128
a 12 23 990
a 12 24 207
a 12 25 834
a 12 26 422
a 12 27 407
a 12 28 132
a 12 29 282
a 12 30 450
a 13 1 543
a 13 2 817
a 13 3 568
a 13 4 476
a 13 5 668
a 13 6 696
a 13 7 717
a 13 8 527
a 13 9 330
a 13 10 908
a 13 11 714
a 13 12 361
a 13 14 554
a 13 15 757
a 13 16 366
a 13 17 177
a 13 18 852
a 13 19 625
a 13 20 942
a 13 21 888
a 13 22 437
a 13 23 492
a 13 24 19
a 13 25 136
a 13 26 713
a 13 27 240
a 13 28 743
a 13 29 151
a 13 30 66
a 14 1 253
a 14 2 279
a 14 3 765
a 14 4 134
a 14 5 938
a 14 6 545
a 14 7 953
a 14 8 948
a 14 9 281
a 14 10 983
a 14 11 919
a 14 12 927
a 14 13 54
a 14 15 307
a 14 16 932
a 14 17 601
a 14 18 552
a 14 19 512
a 14 20 800
a 14 21 57
a 14 22 294
a 14 23 143
a 14 24 898
a 14 25 157
a 14 26 67
a 14 27 342
a 14 28 311
a 14 29 992
a 14 30 75
a 15 1 650
a 15 2 116
a 15 3 428
a 15 4 619
a 15 5 950
a 15 6 14
a 15 7 793
a 15 8 228
a 15 9 393
a 15 10 977
a 15 11 972
a 15 12 463
a 15 13 700
a 15 14 101
a 15 16 80
a 15 17 561
a 15 18 329
a 15 19 818
a 15 20 736
a 15 21 945
a 15 22 205
a 15 23 485
a 15 24 186
a 15 25 741
a 15 26 781
a 15 27 776
a 15 28 125
a 15 29 248
a 15 30 764
a 16 1 645
a 16 2 571
a 16 3 526
a 16 4 827
a 16 5 563
a 16 6 407
a 16 7 222
a 16 8 976
a 16 9 687
a 16 10 744
a 16 11 831
a 16 12 263
a 16 13 180
a 16 14 788
a 16 15 555
a 16 17 939
a 16 18 499
a 16 19 957
a 16 20 734
a 16 21 749
a 16 22 139
a 16 23 991
a 16 24 550
a 16 25 147
a 16 26 330
a 16 27 319
a 16 28 237
a 16 29 274
a 16 30 817
a 17 1 165
a 17 2 18
a 17 3 84
a 17 4 979
a 17 5 234
a 17 6 291
a 17 7 43
a 17 8 853
a 17 9 130
a 17 10 990
a 17 11 611
a 17 12 392
a 17 13 779
a 17 14 643
a 17 15 755
a 17 16 42
a 17 18 292
a 17 19 19
a 17 20 748
a 17 21 896
a 17 22 662
a 17 23 99
a 17 24 984
a 17 25 111
a 17 26 726
a 17 27 889
a 17 28 124
a 17 29 717
a 17 30 32
a 18 1 517
a 18 2 422
a 18 3 988
a 18 4 53
a 18 5 665
a 18 6 862
a 18 7 519
a 18 8 85
a 18 9 241
a 18 10 193
a 18 11 275
a 18 12 373
a 18 13 740
a 18 14 833
a 18 15 447
a 18 16 378
a 18 17 344
a 18 19 869
a 18 20 35
a 18 21 516
a 18 22 977
a 18 23 559
a 18 24 468
a 18 25 84
a 18 26 106
a 18 27 577
a 18 28 206
a 18 29 293
a 18 30 441
a 19 1 598
a 19 2 720
a 19 3 454
a 19 4 439
a 19 5 519
a 19 6 995
a 19 7 77
a 19 8 925
a 19 9 99
a 19 10 907
a 19 11 445
a 19 12 520
a 19 13 84
a 19 14 252
a 19 15 497
a 19 16 166
a 19 17 281
a 19 18 37
a 19 20 982
a 19 21 214
a 19 22 630
a 19 23 368
a 19 24 460
a 19 25 803
a 19 26 973
a 19 27 247
a 19 28 893
a 19 29 433
a 19 30 144
a 20 1 280
a 20 2 188
a 20 3 150
a 20 4 819
a 20 5 946
a 20 6 399
a 20 7 82
a 20 8 30
a 20 9 13
a 20 10 157
a 20 11 855
a 20 12 417
a 20 13 854
a 20 14 712
a 20 15 609
a 20 16 374
a 20 17 392
a 20 18 884
a 20 19 622
a 20 21 579
a 20 22 867
a 20 23 821
a 20 24 342
a 20 25 100
a 20 26 304
a 20 27 501
a 20 28 347
a 20 29 44
a 20 30 330
a 21 1 459
a 21 2 458
a 21 3 821
a 21 4 614
a 21 5 708
a 21 6 304
a 21 7 186
a 21 8 763
a 21 9 125
a 21 10 526
a 21 11 116
a 21 12 227
a 21 13 230
a 21 14 93
a 21 15 754
a 21 16 327
a 21 17 32
a 21 18 650
a 21 19 694
a 21 20 927
a 21 22 815
a 21 23 634
a 21 24 695
a 21 25 783
a 21 26 833
a 21 27 911
a 21 28 721
a 21 29 26
a 21 30 693
a 22 1 168
a 22 2 838
a 22 3 643
a 22 4 77
a 22 5 444
a 22 6 680
a 22 7 566
a 22 8 403
a 22 9 864
a 22 10 827
a 22 11 267
a 22 12 119
a 22 13 891
a 22 14 479
a 22 15 91
a 22 16 190
a 22 17 969
a 22 18 124
a 22 19 72
a 22 20 388
a 22 21 101
a 22 23 413
a 22 24 121
a 22 25 83
a 22 26 804
a 22 27 845
a 22 28 963
a 22 29 905
a 22 30 584
a 23 1 372
a 23 2 840
a 23 3 62
a 23 4 579
a 23 5 185
a 23 6 500
a 23 7 410
a 23 8 831
a 23 9 169
a 23 10 442
a 23 11 379
a 23 12 108
a 23 13 903
a 23 14 443
a 23 15 733
a 23 16 882
a 23 17 721
a 23 18 694
a 23 19 103
a 23 20 530
a 23 21 193
a 23 22 913
a 23 24 388
a 23 25 712
a 23 26 417
a 23 27 998
a 23 28 927
a 23 29 611
a 23 30 29
a 24 1 710
a 24 2 317
a 24 3 323
a 24 4 68
a 24 5 153
a 24 6 78
a 24 7 298
a 24 8 823
a 24 9 539
a 24 10 548
a 24 11 843
a 24 12 240
a 24 13 913
a 24 14 219
a 24 15 550
a 24 16 244
a 24 17 193
a 24 18 151
a 24 19 649
a 24 20 65
a 24 21 197
a 24 22 320
a 24 23 119
a 24 25 400
a 24 26 560
a 24 27 536
a 24 28 117
a 24 29 627
a 24 30 518
a 25 1 643
a 25 2 319
a 25 3 647
a 25 4 168
a 25 5 517
a 25 6 943
a 25 7 907
a 25 8 910
a 25 9 775
a 25 10 374
a 25 11 975
a 25 12 346
a 25 13 507
a 25 14 473
a 25 15 910
a 25 16 763
a 25 17 995
a 25 18 404
a 25 19 891
a 25 20 31
a 25 21 549
a 25 22 218
a 25 23 479
a 25 24 367
a 25 26 569
a 25 27 50
a 25 28 465
a 25 29 574
a 25 30 192
a 26 1 987
a 26 2 140
a 26 3 426
a 26 4 527
a 26 5 665
a 26 6 380
a 26 7 593
a 26 8 273
a 26 9 996
a 26 10 936
a 26 11 341
a 26 12 640
a 26 13 368
a 26 14 609
a 26 15 920
a 26 16 925
a 26 17 39
a 26 18 25
a 26 19 840
a 26 20 595
a 26 21 328
a 26 22 557
a 26 23 339
a 26 24 183
a 26 25 819
a 26 27 931
a 26 28 788
a 26 29 786
a 26 30 538
a 27 1 44
a 27 2 108
a 27 3 965
a 27 4 90
a 27 5 858
a 27 6 65
a 27 7 67
a 27 8 695
a 27 9 163
a 27 10 537
a 27 11 794
a 27 12 267
a 27 13 868
a 27 14 927
a 27 15 369
a 27 16 38
a 27 17 197
a 27 18 469
a 27 19 747
a 27 20 111
a 27 21 243
a 27 22 624
a 27 23 387
a 27 24 9
a 27 25 929
a 27 26 423
a 27 28 78
a 27 29 790
a 27 30 741
a 28 1 980
a 28 2 491
a 28 3 904
a 28 4 297
a 28 5 392
a 28 6 605
a 28 7 978
a 28 8 927
a 28 9 642
a 28 10 767
a 28 11 523
a 28 12 243
a 28 13 297
a 28 14 294
a 28 15 122
a 28 16 533
a 28 17 325
a 28 18 531
a 28 19 58
a 28 20 500
a 28 21 817
a 28 22 870
a 28 23 295
a 28 24 619
a 28 25 595
a 28 26 19
a 28 27 135
a 28 29 367
a 28 30 114
a 29 1 288
a 29 2 786
a 29 3 254
a 29 4 79
a 29 5 444
a 29 6 90
a 29 7 481
a 29 8 548
a 29 9 818
a 29 10 755
a 29 11 426
a 29 12 815
a 29 13 347
a 29 14 987
a 29 15 94
a 29 16 623
a 29 17 535
a 29 18 187
a 29 19 716
a 29 20 797
a 29 21 436
a 29 22 931
a 29 23 500
a 29 24 852
a 29 25 868
a 29 26 817
a 29 27 465
a 29 28 442
a 29 30 428
a 30 1 458
a 30 2 735
a 30 3 180
a 30 4 7
a 30 5 855
a 30 6 12
a 30 7 133
a 30 8 86
a 30 9 930
a 30 10 930
a 30 11 359
a 30 12 978
a 30 13 813
a 30 14 739
a 30 15 943
a 30 16 208
a 30 17 937
a 30 18 235
a 30 19 701
a 30 20 380
a 30 21 868
a 30 22 490
a 30 23 673
a 30 24 38
a 30 25 769
a 30 26 255
a 30 27 815
a 30 28 823
a 30 29 300
