p sp 300 89700
a 1 196 548
a 1 197 769
a 1 198 316
a 1 199 880
a 1 200 258
a 1 201 120
a 1 202 8
a 1 203 565
a 1 204 552
a 1 205 858
a 1 206 358
a 1 207 972
a 1 208 83
a 1 209 255
a 1 210 582
a 1 211 863
a 1 212 93
a 1 213 805
a 1 214 329
a 1 215 913
a 1 216 551
a 1 217 942
a 1 218 563
a 1 219 393
a 1 220 55
a 1 221 931
a 1 222 353
a 1 223 654
a 1 224 635
a 1 225 436
a 1 226 972
a 1 227 299
a 1 228 652
a 1 229 605
a 1 230 860
a 1 231 644
a 1 232 444
a 1 233 875
a 1 234 806
a 1 235 943
a 1 236 815
a 1 237 876
a 1 238 950
a 1 239 820
a 1 240 397
a 1 241 834
a 1 242 101
a 1 243 45
a 1 244 350
a 1 245 640
a 1 246 331
a 1 247 230
a 1 248 716
a 1 249 795
a 1 250 349
a 1 251 725
a 1 252 508
a 1 253 593
a 1 254 576
a 1 255 538
a 1 256 100
a 1 257 133
a 1 258 491
a 1 259 128
a 1 260 958
a 1 261 400
a 1 262 681
a 1 263 554
a 1 264 691
a 1 265 385
a 1 266 164
a 1 267 694
a 1 268 169
a 1 269 166
a 1 270 563
a 1 271 117
a 1 272 813
a 1 273 160
a 1 274 924
a 1 275 496
a 1 276 577
a 1 277 507
a 1 278 594
a 1 279 164
a 1 280 615
a 1 281 930
a 1 282 967
a 1 283 383
a 1 284 755
a 1 285 207
a 1 286 114
a 1 287 352
a 1 288 396
a 1 289 944
a 1 290 243
a 1 291 538
a 1 292 530
a 1 293 395
a 1 294 721
a 1 295 993
a 1 296 9
a 1 297 442
a 1 298 594
a 1 299 970
a 1 300 493
a 2 1 47
a 2 3 203
a 2 4 879
a 2 5 628
a 2 6 833
a 2 7 123
a 2 8 457
a 2 9 686
a 2 10 468
a 2 11 412
a 2 12 555
a 2 13 368
a 2 14 469
a 2 15 986
a 2 16 421
a 2 17 908
a 2 18 603
a 2 19 105
a 2 20 862
a 2 21 929
a 2 22 983
a 2 23 714
a 2 24 145
a 2 25 473
a 2 26 188
a 2 27 454
a 2 28 824
a 2 29 245
a 2 30 943
a 2 31 865
a 2 32 83
a 2 33 875
a 2 34 255
a 2 35 864
a 2 36 730
a 2 37 624
a 2 38 21
a 2 39 475
a 2 40 446
a 2 41 894
a 2 42 973
a 2 43 659
a 2 44 988
a 2 45 391
a 2 46 835
a 2 47 380
a 2 48 297
a 2 49 999
a 2 50 823
a 2 51 284
a 2 52 838
a 2 53 277
a 2 54 25
a 2 55 353
a 2 56 325
a 2 57 74
a 2 58 452
a 2 59 295
a 2 60 881
a 2 61 503
a 2 62 134
a 2 63 623
a 2 64 946
a 2 65 539
a 2 66 78
a 2 67 73
a 2 68 238
a 2 69 275
a 2 70 613
a 2 71 50
a 2 72 17
a 2 73 616
a 2 74 597
a 2 75 62
a 2 76 141
a 2 77 452
a 2 78 460
a 2 79 95
a 2 80 706
a 2 81 196
a 2 82 2
a 2 83 995
a 2 84 135
a 2 85 542
a 2 86 470
a 2 87 673
a 2 88 550
a 2 89 676
a 2 90 132
a 2 91 212
a 2 92 307
a 2 93 528
a 2 94 241
a 2 95 118
a 2 96 309
a 2 97 741
a 2 98 701
a 2 99 822
a 2 100 571
a 2 101 796
a 2 102 279
a 2 103 778
a 2 104 192
a 2 105 851
a 2 106 828
a 2 107 509
a 2 108 480
a 2 109 215
a 2 110 161
a 2 111 497
a 2 112 448
a 2 113 267
a 2 114 115
a 2 115 166
a 2 116 217
a 2 117 222
a 2 118 678
a 2 119 857
a 2 120 804
a 2 121 1
a 2 122 794
a 2 123 557
a 2 124 870
a 2 125 238
a 2 126 183
a 2 127 997
a 2 128 326
a 2 129 874
a 2 130 698
a 2 131 887
a 2 132 546
a 2 133 762
a 2 134 621
a 2 135 858
a 2 136 637
a 2 137 961
a 2 138 282
a 2 139 96
a 2 140 75
a 2 141 880
a 2 142 720
a 2 143 356
a 2 144 275
a 2 145 85
a 2 146 396
a 2 147 845
a 2 148 956
a 2 149 516
a 2 150 641
a 2 151 97
a 2 152 336
a 2 153 896
a 2 154 432
a 2 155 906
a 2 156 779
a 2 157 234
a 2 158 968
a 2 159 964
a 2 160 75
a 2 161 536
a 2 162 615
a 2 163 876
a 2 164 570
a 2 165 695
a 2 166 294
a 2 167 906
a 2 168 327
a 2 169 409
a 2 170 72
a 2 171 607
a 2 172 232
a 2 173 256
a 2 174 386
a 2 175 471
a 2 176 339
a 2 177 152
a 2 178 957
a 2 179 704
a 2 180 680
a 2 181 888
a 2 182 199
a 2 183 377
a 2 184 8
a 2 185 425
a 2 186 805
a 2 187 363
a 2 188 816
a 2 189 269
a 2 190 348
a 2 191 235
a 2 192 950
a 2 193 57
a 2 194 930
a 2 195 189
a 2 196 754
a 2 197 203
a 2 198 329
a 2 199 786
a 2 200 190
a 2 201 531
a 2 202 380
a 2 203 850
a 2 204 374
a 2 205 870
a 2 206 280
a 2 207 826
a 2 208 921
a 2 209 342
a 2 210 212
a 2 211 751
a 2 212 149
a 2 213 498
a 2 214 888
a 2 215 521
a 2 216 878
a 2 217 796
a 2 218 65
a 2 219 169
a 2 220 687
a 2 221 870
a 2 222 979
a 2 223 130
a 2 224 894
a 2 225 795
a 2 226 517
a 2 227 835
a 2 228 388
a 2 229 444
a 2 230 792
a 2 231 226
a 2 232 306
a 2 233 400
a 2 234 768
a 2 235 498
a 2 236 901
a 2 237 457
a 2 238 65
a 2 239 750
a 2 240 883
a 2 241 190
a 2 242 498
a 2 243 899
a 2 244 371
a 2 245 827
a 2 246 925
a 2 247 913
a 2 248 664
a 2 249 330
a 2 250 516
a 2 251 994
a 2 252 622
a 2 253 933
a 2 254 605
a 2 255 113
a 2 256 723
a 2 257 248
a 2 258 135
a 2 259 804
a 2 260 279
a 2 261 987
a 2 262 218
a 2 263 586
a 2 264 76
a 2 265 302
a 2 266 275
a 2 267 949
a 2 268 198
a 2 269 715
a 2 270 885
a 2 271 889
a 2 272 395
a 2 273 512
a 2 274 264
a 2 275 962
a 2 276 867
a 2 277 393
a 2 278 989
a 2 279 426
a 2 280 912
a 2 281 97
a 2 282 527
a 2 283 264
a 2 284 607
a 2 285 578
a 2 286 395
a 2 287 689
a 2 288 541
a 2 289 359
a 2 290 896
a 2 291 530
a 2 292 291
a 2 293 801
a 2 294 856
a 2 295 243
a 2 296 130
a 2 297 303
a 2 298 140
a 2 299 405
a 2 300 15
a 3 1 203
a 3 2 860
a 3 4 436
a 3 5 503
a 3 6 876
a 3 7 508
a 3 8 646
a 3 9 548
a 3 10 502
a 3 11 919
a 3 12 146
a 3 13 821
a 3 14 587
a 3 15 352
a 3 16 274
a 3 17 809
a 3 18 565
a 3 19 243
a 3 20 728
a 3 21 421
a 3 22 152
a 3 23 400
a 3 24 380
a 3 25 272
a 3 26 396
a 3 27 168
a 3 28 827
a 3 29 438
a 3 30 433
a 3 31 733
a 3 32 145
a 3 33 10
a 3 34 274
a 3 35 438
a 3 36 152
a 3 37 977
a 3 38 42
a 3 39 856
a 3 40 774
a 3 41 509
a 3 42 433
a 3 43 437
a 3 44 947
a 3 45 48
a 3 46 350
a 3 47 577
a 3 48 687
a 3 49 572
a 3 50 918
a 3 51 287
a 3 52 896
a 3 53 217
a 3 54 332
a 3 55 24
a 3 56 178
a 3 57 7
a 3 58 886
a 3 59 307
a 3 60 548
a 3 61 743
a 3 62 430
a 3 63 854
a 3 64 185
a 3 65 893
a 3 66 502
a 3 67 179
a 3 68 540
a 3 69 760
a 3 70 258
a 3 71 411
a 3 72 98
a 3 73 144
a 3 74 769
a 3 75 958
a 3 76 331
a 3 77 951
a 3 78 196
a 3 79 112
a 3 80 945
a 3 81 728
a 3 82 277
a 3 83 86
a 3 84 744
a 3 85 555
a 3 86 329
a 3 87 878
a 3 88 340
a 3 89 726
a 3 90 246
a 3 91 794
a 3 92 845
a 3 93 380
a 3 94 453
a 3 95 133
a 3 96 677
a 3 97 850
a 3 98 736
a 3 99 227
a 3 100 456
a 3 101 988
a 3 102 116
a 3 103 765
a 3 104 242
a 3 105 292
a 3 106 8
a 3 107 491
a 3 108 476
a 3 109 275
a 3 110 716
a 3 111 167
a 3 112 472
a 3 113 470
a 3 114 939
a 3 115 664
a 3 116 608
a 3 117 169
a 3 118 376
a 3 119 516
a 3 120 866
a 3 121 535
a 3 122 956
a 3 123 108
a 3 124 182
a 3 125 655
a 3 126 294
a 3 127 107
a 3 128 333
a 3 129 512
a 3 130 57
a 3 131 919
a 3 132 516
a 3 133 214
a 3 134 545
a 3 135 622
a 3 136 854
a 3 137 641
a 3 138 357
a 3 139 626
a 3 140 957
a 3 141 517
a 3 142 302
a 3 143 717
a 3 144 202
a 3 145 428
a 3 146 86
a 3 147 53
a 3 148 288
a 3 149 533
a 3 150 82
a 3 151 824
a 3 152 892
a 3 153 744
a 3 154 144
a 3 155 545
a 3 156 639
a 3 157 423
a 3 158 681
a 3 159 201
a 3 160 818
a 3 161 495
a 3 162 351
a 3 163 782
a 3 164 120
a 3 165 652
a 3 166 24
a 3 167 334
a 3 168 319
a 3 169 352
a 3 170 689
a 3 171 556
a 3 172 910
a 3 173 835
a 3 174 146
a 3 175 594
a 3 176 432
a 3 177 724
a 3 178 8
a 3 179 917
a 3 180 768
a 3 181 854
a 3 182 678
a 3 183 908
a 3 184 915
a 3 185 771
a 3 186 586
a 3 187 985
a 3 188 824
a 3 189 53
a 3 190 142
a 3 191 621
a 3 192 178
a 3 193 959
a 3 194 396
a 3 195 207
a 3 196 36
a 3 197 880
a 3 198 696
a 3 199 646
a 3 200 675
a 3 201 575
a 3 202 994
a 3 203 946
a 3 204 992
a 3 205 543
a 3 206 377
a 3 207 894
a 3 208 115
a 3 209 516
a 3 210 744
a 3 211 328
a 3 212 960
a 3 213 636
a 3 214 476
a 3 215 991
a 3 216 869
a 3 217 703
a 3 218 83
a 3 219 276
a 3 220 585
a 3 221 775
a 3 222 654
a 3 223 113
a 3 224 175
a 3 225 616
a 3 226 607
a 3 227 92
a 3 228 600
a 3 229 608
a 3 230 283
a 3 231 108
a 3 232 916
a 3 233 664
a 3 234 161
a 3 235 474
a 3 236 953
a 3 237 136
a 3 238 49
a 3 239 129
a 3 240 473
a 3 241 638
a 3 242 238
a 3 243 455
a 3 244 417
a 3 245 447
a 3 246 180
a 3 247 697
a 3 248 124
a 3 249 316
a 3 250 689
a 3 251 826
a 3 252 803
a 3 253 119
a 3 254 975
a 3 255 732
a 3 256 887
a 3 257 410
a 3 258 0
a 3 259 980
a 3 260 477
a 3 261 502
a 3 262 848
a 3 263 2
a 3 264 729
a 3 265 753
a 3 266 423
a 3 267 478
a 3 268 187
a 3 269 422
a 3 270 292
a 3 271 164
a 3 272 292
a 3 273 617
a 3 274 754
a 3 275 864
a 3 276 433
a 3 277 416
a 3 278 222
a 3 279 610
a 3 280 439
a 3 281 466
a 3 282 158
a 3 283 755
a 3 284 276
a 3 285 139
a 3 286 659
a 3 287 774
a 3 288 52
a 3 289 54
a 3 290 359
a 3 291 767
a 3 292 33
a 3 293 129
a 3 294 536
a 3 295 575
a 3 296 858
a 3 297 556
a 3 298 843
a 3 299 669
a 3 300 420
a 4 1 209
a 4 2 177
a 4 3 5
a 4 5 891
a 4 6 429
a 4 7 908
a 4 8 741
a 4 9 994
a 4 10 709
a 4 11 602
a 4 12 435
a 4 13 430
a 4 14 986
a 4 15 697
a 4 16 72
a 4 17 342
a 4 18 733
a 4 19 377
a 4 20 671
a 4 21 365
a 4 22 883
a 4 23 429
a 4 24 781
a 4 25 574
a 4 26 361
a 4 27 977
a 4 28 731
a 4 29 487
a 4 30 768
a 4 31 292
a 4 32 655
a 4 33 734
a 4 34 778
a 4 35 743
a 4 36 990
a 4 37 238
a 4 38 698
a 4 39 557
a 4 40 13
a 4 41 51
a 4 42 968
a 4 43 696
a 4 44 786
a 4 45 705
a 4 46 898
a 4 47 994
a 4 48 943
a 4 49 232
a 4 50 636
a 4 51 49
a 4 52 151
a 4 53 586
a 4 54 272
a 4 55 200
a 4 56 311
a 4 57 891
a 4 58 334
a 4 59 148
a 4 60 502
a 4 61 720
a 4 62 277
a 4 63 116
a 4 64 428
a 4 65 136
a 4 66 279
a 4 67 344
a 4 68 214
a 4 69 917
a 4 70 329
a 4 71 299
a 4 72 40
a 4 73 235
a 4 74 551
a 4 75 625
a 4 76 65
a 4 77 152
a 4 78 84
a 4 79 337
a 4 80 698
a 4 81 866
a 4 82 856
a 4 83 643
a 4 84 310
a 4 85 611
a 4 86 207
a 4 87 690
a 4 88 99
a 4 89 24
a 4 90 840
a 4 91 194
a 4 92 264
a 4 93 85
a 4 94 859
a 4 95 226
a 4 96 468
a 4 97 106
a 4 98 738
a 4 99 139
a 4 100 301
a 4 101 545
a 4 102 528
a 4 103 952
a 4 104 270
a 4 105 428
a 4 106 796
a 4 107 124
a 4 108 182
a 4 109 603
a 4 110 726
a 4 111 574
a 4 112 32
a 4 113 92
a 4 114 961
a 4 115 479
a 4 116 133
a 4 117 161
a 4 118 279
a 4 119 641
a 4 120 163
a 4 121 933
a 4 122 704
a 4 123 162
a 4 124 977
a 4 125 542
a 4 126 506
a 4 127 351
a 4 128 296
a 4 129 588
a 4 130 625
a 4 131 265
a 4 132 491
a 4 133 728
a 4 134 504
a 4 135 818
a 4 136 399
a 4 137 830
a 4 138 198
a 4 139 256
a 4 140 907
a 4 141 947
a 4 142 506
a 4 143 57
a 4 144 665
a 4 145 246
a 4 146 927
a 4 147 205
a 4 148 203
a 4 149 618
a 4 150 136
a 4 151 775
a 4 152 54
a 4 153 138
a 4 154 644
a 4 155 707
a 4 156 281
a 4 157 868
a 4 158 835
a 4 159 249
a 4 160 806
a 4 161 766
a 4 162 38
a 4 163 912
a 4 164 344
a 4 165 900
a 4 166 834
a 4 167 931
a 4 168 555
a 4 169 111
a 4 170 677
a 4 171 647
a 4 172 63
a 4 173 558
a 4 174 111
a 4 175 18
a 4 176 485
a 4 177 625
a 4 178 250
a 4 179 277
a 4 180 47
a 4 181 600
a 4 182 490
a 4 183 483
a 4 184 796
a 4 185 512
a 4 186 590
a 4 187 951
a 4 188 153
a 4 189 429
a 4 190 812
a 4 191 433
a 4 192 408
a 4 193 529
a 4 194 96
a 4 195 913
a 4 196 652
a 4 197 395
a 4 198 869
a 4 199 314
a 4 200 987
a 4 201 16
a 4 202 49
a 4 203 720
a 4 204 402
a 4 205 54
a 4 206 365
a 4 207 450
a 4 208 140
a 4 209 811
a 4 210 379
a 4 211 408
a 4 212 267
a 4 213 618
a 4 214 910
a 4 215 437
a 4 216 85
a 4 217 445
a 4 218 956
a 4 219 5
a 4 220 935
a 4 221 395
a 4 222 527
a 4 223 616
a 4 224 957
a 4 225 67
a 4 226 943
a 4 227 53
a 4 228 968
a 4 229 279
a 4 230 929
a 4 231 343
a 4 232 13
a 4 233 874
a 4 234 467
a 4 235 459
a 4 236 980
a 4 237 82
a 4 238 157
a 4 239 303
a 4 240 782
a 4 241 678
a 4 242 296
a 4 243 277
a 4 244 814
a 4 245 471
a 4 246 890
a 4 247 757
a 4 248 345
a 4 249 467
a 4 250 784
a 4 251 62
a 4 252 821
a 4 253 445
a 4 254 683
a 4 255 197
a 4 256 237
a 4 257 222
a 4 258 675
a 4 259 67
a 4 260 690
a 4 261 783
a 4 262 646
a 4 263 722
a 4 264 891
a 4 265 836
a 4 266 601
a 4 267 472
a 4 268 502
a 4 269 657
a 4 270 797
a 4 271 787
a 4 272 4
a 4 273 888
a 4 274 667
a 4 275 691
a 4 276 832
a 4 277 441
a 4 278 120
a 4 279 555
a 4 280 48
a 4 281 232
a 4 282 601
a 4 283 984
a 4 284 298
a 4 285 43
a 4 286 7
a 4 287 887
a 4 288 424
a 4 289 553
a 4 290 460
a 4 291 539
a 4 292 364
a 4 293 363
a 4 294 516
a 4 295 780
a 4 296 292
a 4 297 861
a 4 298 373
a 4 299 280
a 4 300 166
a 5 1 430
a 5 2 422
a 5 3 797
a 5 4 700
a 5 6 75
a 5 7 411
a 5 8 884
a 5 9 873
a 5 10 95
a 5 11 543
a 5 12 280
a 5 13 650
a 5 14 726
a 5 15 679
a 5 16 332
a 5 17 566
a 5 18 973
a 5 19 869
a 5 20 136
a 5 21 926
a 5 22 156
a 5 23 995
a 5 24 20
a 5 25 53
a 5 26 907
a 5 27 883
a 5 28 675
a 5 29 48
a 5 30 783
a 5 31 253
a 5 32 737
a 5 33 950
a 5 34 782
a 5 35 825
a 5 36 389
a 5 37 480
a 5 38 462
a 5 39 616
a 5 40 551
a 5 41 266
a 5 42 66
a 5 43 630
a 5 44 674
a 5 45 792
a 5 46 612
a 5 47 371
a 5 48 371
a 5 49 753
a 5 50 899
a 5 51 157
a 5 52 407
a 5 53 135
a 5 54 911
a 5 55 446
a 5 56 105
a 5 57 53
a 5 58 23
a 5 59 908
a 5 60 353
a 5 61 343
a 5 62 761
a 5 63 115
a 5 64 725
a 5 65 516
a 5 66 442
a 5 67 437
a 5 68 979
a 5 69 55
a 5 70 921
a 5 71 586
a 5 72 564
a 5 73 41
a 5 74 384
a 5 75 919
a 5 76 651
a 5 77 0
a 5 78 666
a 5 79 187
a 5 80 972
a 5 81 451
a 5 82 262
a 5 83 69
a 5 84 597
a 5 85 684
a 5 86 530
a 5 87 495
a 5 88 71
a 5 89 444
a 5 90 776
a 5 91 373
a 5 92 389
a 5 93 689
a 5 94 467
a 5 95 822
a 5 96 875
a 5 97 378
a 5 98 242
a 5 99 577
a 5 100 399
a 5 101 825
a 5 102 772
a 5 103 689
a 5 104 836
a 5 105 480
a 5 106 970
a 5 107 978
a 5 108 74
a 5 109 12
a 5 110 713
a 5 111 73
a 5 112 502
a 5 113 573
a 5 114 420
a 5 115 822
a 5 116 728
a 5 117 75
a 5 118 573
a 5 119 933
a 5 120 727
a 5 121 626
a 5 122 36
a 5 123 536
a 5 124 414
a 5 125 646
a 5 126 182
a 5 127 142
a 5 128 843
a 5 129 983
a 5 130 607
a 5 131 967
a 5 132 570
a 5 133 742
a 5 134 608
a 5 135 118
a 5 136 261
a 5 137 326
a 5 138 201
a 5 139 949
a 5 140 863
a 5 141 411
a 5 142 711
a 5 143 547
a 5 144 739
a 5 145 301
a 5 146 79
a 5 147 25
a 5 148 545
a 5 149 766
a 5 150 320
a 5 151 696
a 5 152 938
a 5 153 399
a 5 154 453
a 5 155 404
a 5 156 734
a 5 157 623
a 5 158 96
a 5 159 163
a 5 160 213
a 5 161 347
a 5 162 248
a 5 163 502
a 5 164 674
a 5 165 70
a 5 166 619
a 5 167 263
a 5 168 409
a 5 169 802
a 5 170 980
a 5 171 345
a 5 172 898
a 5 173 773
a 5 174 981
a 5 175 155
a 5 176 98
a 5 177 421
a 5 178 438
a 5 179 740
a 5 180 737
a 5 181 620
a 5 182 668
a 5 183 232
a 5 184 990
a 5 185 380
a 5 186 626
a 5 187 817
a 5 188 37
a 5 189 362
a 5 190 475
a 5 191 790
a 5 192 185
a 5 193 967
a 5 194 661
a 5 195 183
a 5 196 9
a 5 197 426
a 5 198 303
a 5 199 358
a 5 200 230
a 5 201 838
a 5 202 315
a 5 203 583
a 5 204 891
a 5 205 426
a 5 206 172
a 5 207 544
a 5 208 963
a 5 209 148
a 5 210 960
a 5 211 97
a 5 212 647
a 5 213 868
a 5 214 471
a 5 215 5
a 5 216 245
a 5 217 791
a 5 218 899
a 5 219 87
a 5 220 369
a 5 221 329
a 5 222 541
a 5 223 629
a 5 224 119
a 5 225 977
a 5 226 405
a 5 227 176
a 5 228 742
a 5 229 656
a 5 230 610
a 5 231 321
a 5 232 630
a 5 233 778
a 5 234 326
a 5 235 77
a 5 236 578
a 5 237 66
a 5 238 843
a 5 239 570
a 5 240 391
a 5 241 930
a 5 242 647
a 5 243 935
a 5 244 82
a 5 245 984
a 5 246 619
a 5 247 799
a 5 248 974
a 5 249 114
a 5 250 416
a 5 251 718
a 5 252 787
a 5 253 315
a 5 254 520
a 5 255 554
a 5 256 583
a 5 257 946
a 5 258 131
a 5 259 162
a 5 260 529
a 5 261 522
a 5 262 718
a 5 263 282
a 5 264 704
a 5 265 668
a 5 266 293
a 5 267 69
a 5 268 360
a 5 269 398
a 5 270 18
a 5 271 369
a 5 272 724
a 5 273 863
a 5 274 867
a 5 275 478
a 5 276 92
a 5 277 520
a 5 278 551
a 5 279 935
a 5 280 945
a 5 281 404
a 5 282 33
a 5 283 814
a 5 284 156
a 5 285 648
a 5 286 235
a 5 287 579
a 5 288 482
a 5 289 395
a 5 290 268
a 5 291 222
a 5 292 394
a 5 293 878
a 5 294 466
a 5 295 840
a 5 296 132
a 5 297 501
a 5 298 488
a 5 299 190
a 5 300 315
a 6 1 980
a 6 2 945
a 6 3 229
a 6 4 956
a 6 5 851
a 6 7 970
a 6 8 454
a 6 9 652
a 6 10 154
a 6 11 451
a 6 12 155
a 6 13 622
a 6 14 412
a 6 15 142
a 6 16 920
a 6 17 210
a 6 18 680
a 6 19 86
a 6 20 842
a 6 21 278
a 6 22 227
a 6 23 641
a 6 24 763
a 6 25 577
a 6 26 998
a 6 27 598
a 6 28 763
a 6 29 186
a 6 30 678
a 6 31 455
a 6 32 408
a 6 33 373
a 6 34 582
a 6 35 64
a 6 36 839
a 6 37 277
a 6 38 254
a 6 39 781
a 6 40 0
a 6 41 323
a 6 42 359
a 6 43 351
a 6 44 317
a 6 45 741
a 6 46 380
a 6 47 871
a 6 48 418
a 6 49 647
a 6 50 115
a 6 51 473
a 6 52 654
a 6 53 541
a 6 54 369
a 6 55 634
a 6 56 473
a 6 57 646
a 6 58 521
a 6 59 970
a 6 60 835
a 6 61 298
a 6 62 13
a 6 63 907
a 6 64 531
a 6 65 501
a 6 66 555
a 6 67 55
a 6 68 981
a 6 69 25
a 6 70 632
a 6 71 149
a 6 72 10
a 6 73 351
a 6 74 976
a 6 75 92
a 6 76 747
a 6 77 222
a 6 78 684
a 6 79 437
a 6 80 382
a 6 81 898
a 6 82 25
a 6 83 485
a 6 84 655
a 6 85 46
a 6 86 327
a 6 87 920
a 6 88 184
a 6 89 57
a 6 90 303
a 6 91 375
a 6 92 673
a 6 93 357
a 6 94 788
a 6 95 882
a 6 96 567
a 6 97 346
a 6 98 418
a 6 99 574
a 6 100 609
a 6 101 887
a 6 102 402
a 6 103 312
a 6 104 405
a 6 105 209
a 6 106 291
a 6 107 896
a 6 108 463
a 6 109 274
a 6 110 506
a 6 111 647
a 6 112 499
a 6 113 155
a 6 114 355
a 6 115 312
a 6 116 285
a 6 117 201
a 6 118 700
a 6 119 858
a 6 120 888
a 6 121 387
a 6 122 248
a 6 123 219
a 6 124 339
a 6 125 337
a 6 126 578
a 6 127 526
a 6 128 405
a 6 129 550
a 6 130 709
a 6 131 774
a 6 132 713
a 6 133 431
a 6 134 867
a 6 135 760
a 6 136 714
a 6 137 874
a 6 138 202
a 6 139 916
a 6 140 56
a 6 141 183
a 6 142 255
a 6 143 244
a 6 144 153
a 6 145 970
a 6 146 55
a 6 147 412
a 6 148 929
a 6 149 270
a 6 150 913
a 6 151 696
a 6 152 481
a 6 153 939
a 6 154 165
a 6 155 824
a 6 156 747
a 6 157 720
a 6 158 423
a 6 159 662
a 6 160 51
a 6 161 673
a 6 162 684
a 6 163 269
a 6 164 927
a 6 165 841
a 6 166 346
a 6 167 292
a 6 168 160
a 6 169 481
a 6 170 764
a 6 171 281
a 6 172 383
a 6 173 839
a 6 174 356
a 6 175 590
a 6 176 472
a 6 177 287
a 6 178 415
a 6 179 279
a 6 180 153
a 6 181 269
a 6 182 556
a 6 183 793
a 6 184 11
a 6 185 632
a 6 186 940
a 6 187 276
a 6 188 152
a 6 189 57
a 6 190 835
a 6 191 98
a 6 192 379
a 6 193 921
a 6 194 693
a 6 195 429
a 6 196 570
a 6 197 270
a 6 198 977
a 6 199 996
a 6 200 775
a 6 201 133
a 6 202 473
a 6 203 110
a 6 204 922
a 6 205 809
a 6 206 304
a 6 207 68
a 6 208 288
a 6 209 794
a 6 210 186
a 6 211 955
a 6 212 623
a 6 213 775
a 6 214 942
a 6 215 648
a 6 216 431
a 6 217 492
a 6 218 815
a 6 219 609
a 6 220 561
a 6 221 564
a 6 222 494
a 6 223 786
a 6 224 3
a 6 225 255
a 6 226 65
a 6 227 221
a 6 228 666
a 6 229 988
a 6 230 775
a 6 231 432
a 6 232 663
a 6 233 440
a 6 234 105
a 6 235 387
a 6 236 994
a 6 237 869
a 6 238 874
a 6 239 999
a 6 240 897
a 6 241 964
a 6 242 864
a 6 243 567
a 6 244 513
a 6 245 530
a 6 246 920
a 6 247 994
a 6 248 187
a 6 249 766
a 6 250 437
a 6 251 422
a 6 252 168
a 6 253 49
