p sp 50 2450
a 7 18 11
a 7 19 152
a 7 20 869
a 7 21 248
a 7 22 879
a 7 23 782
a 7 24 644
a 7 25 697
a 7 26 612
a 7 27 650
a 7 28 221
a 7 29 548
a 7 30 956
a 7 31 607
a 7 32 809
a 7 33 675
a 7 34 80
a 7 35 746
a 7 36 164
a 7 37 974
a 7 38 870
a 7 39 778
a 7 40 795
a 7 41 317
a 7 42 43
a 7 43 224
a 7 44 878
a 7 45 601
a 7 46 169
a 7 47 192
a 7 48 54
a 7 49 335
a 7 50 410
a 8 1 766
a 8 2 975
a 8 3 548
a 8 4 442
a 8 5 98
a 8 6 119
a 8 7 329
a 8 9 232
a 8 10 260
a 8 11 404
a 8 12 0
a 8 13 109
a 8 14 591
a 8 15 178
a 8 16 12
a 8 17 610
a 8 18 561
a 8 19 850
a 8 20 357
a 8 21 182
a 8 22 729
a 8 23 612
a 8 24 969
a 8 25 366
a 8 26 504
a 8 27 85
a 8 28 196
a 8 29 243
a 8 30 112
a 8 31 57
a 8 32 536
a 8 33 535
a 8 34 239
a 8 35 762
a 8 36 893
a 8 37 543
a 8 38 941
a 8 39 806
a 8 40 234
a 8 41 537
a 8 42 489
a 8 43 36
a 8 44 689
a 8 45 311
a 8 46 479
a 8 47 895
a 8 48 654
a 8 49 827
a 8 50 436
a 9 1 521
a 9 2 424
a 9 3 64
a 9 4 256
a 9 5 905
a 9 6 86
a 9 7 647
a 9 8 706
a 9 10 541
a 9 11 347
a 9 12 566
a 9 13 831
a 9 14 776
a 9 15 43
a 9 16 986
a 9 17 4
a 9 18 548
a 9 19 955
a 9 20 326
a 9 21 286
a 9 22 377
a 9 23 484
a 9 24 137
a 9 25 377
a 9 26 836
a 9 27 295
a 9 28 836
a 9 29 661
a 9 30 288
a 9 31 561
a 9 32 233
a 9 33 850
a 9 34 536
a 9 35 313
a 9 36 989
a 9 37 637
a 9 38 250
a 9 39 557
a 9 40 925
a 9 41 112
a 9 42 981
a 9 43 824
a 9 44 700
a 9 45 733
a 9 46 227
a 9 47 118
a 9 48 307
a 9 49 347
a 9 50 167
a 10 1 526
a 10 2 392
a 10 3 15
a 10 4 976
a 10 5 23
a 10 6 751
a 10 7 708
a 10 8 476
a 10 9 579
a 10 11 731
a 10 12 307
a 10 13 149
a 10 14 782
a 10 15 125
a 10 16 75
a 10 17 199
a 10 18 382
a 10 19 523
a 10 20 362
a 10 21 647
a 10 22 101
a 10 23 186
a 10 24 465
a 10 25 501
a 10 26 58
a 10 27 12
a 10 28 755
a 10 29 466
a 10 30 555
a 10 31 891
a 10 32 133
a 10 33 18
a 10 34 278
a 10 35 619
a 10 36 184
a 10 37 19
a 10 38 843
a 10 39 251
a 10 40 354
a 10 41 420
a 10 42 803
a 10 43 964
a 10 44 944
a 10 45 502
a 10 46 291
a 10 47 192
a 10 48 719
a 10 49 438
a 10 50 249
a 11 1 780
a 11 2 261
a 11 3 944
a 11 4 549
a 11 5 502
a 11 6 180
a 11 7 797
a 11 8 433
a 11 9 686
a 11 10 903
a 11 12 869
a 11 13 673
a 11 14 905
a 11 15 691
a 11 16 501
a 11 17 124
a 11 18 553
a 11 19 559
a 11 20 610
a 11 21 424
a 11 22 613
a 11 23 939
a 11 24 28
a 11 25 833
a 11 26 239
a 11 27 252
a 11 28 212
a 11 29 338
a 11 30 897
a 11 31 54
a 11 32 581
a 11 33 489
a 11 34 142
a 11 35 152
a 11 36 542
a 11 37 207
a 11 38 143
a 11 39 411
a 11 40 781
a 11 41 133
a 11 42 699
a 11 43 915
a 11 44 29
a 11 45 360
a 11 46 724
a 11 47 596
a 11 48 545
a 11 49 558
a 11 50 809
a 12 1 421
a 12 2 406
a 12 3 438
a 12 4 782
a 12 5 64
a 12 6 164
a 12 7 139
a 12 8 429
a 12 9 655
a 12 10 165
a 12 11 993
a 12 13 128
a 12 14 680
a 12 15 396
a 12 16 198
a 12 17 483
a 12 18 794
a 12 19 879
a 12 20 250
a 12 21 142
a 12 22 725
a 12 23 645
a 12 24 959
a 12 25 537
a 12 26 598
a 12 27 616
a 12 28 897
a 12 29 982
a 12 30 200
a 12 31 156
a 12 32 678
a 12 33 227
a 12 34 923
a 12 35 965
a 12 36 422
a 12 37 388
a 12 38 440
a 12 39 885
a 12 40 19
a 12 41 860
a 12 42 346
a 12 43 707
a 12 44 434
a 12 45 941
a 12 46 678
a 12 47 748
a 12 48 56
a 12 49 418
a 12 50 299
a 13 1 133
a 13 2 206
a 13 3 284
a 13 4 811
a 13 5 246
a 13 6 349
a 13 7 466
a 13 8 663
a 13 9 48
a 13 10 874
a 13 11 230
a 13 12 535
a 13 14 887
a 13 15 458
a 13 16 455
a 13 17 655
a 13 18 793
a 13 19 7
a 13 20 201
a 13 21 698
a 13 22 109
a 13 23 832
a 13 24 870
a 13 25 403
a 13 26 53
a 13 27 20
a 13 28 736
a 13 29 502
a 13 30 515
a 13 31 472
a 13 32 755
a 13 33 211
a 13 34 711
a 13 35 643
a 13 36 191
a 13 37 163
a 13 38 102
a 13 39 729
a 13 40 420
a 13 41 360
a 13 42 228
a 13 43 789
a 13 44 405
a 13 45 609
a 13 46 99
a 13 47 948
a 13 48 925
a 13 49 595
a 13 50 401
a 14 1 656
a 14 2 316
a 14 3 240
a 14 4 542
a 14 5 283
a 14 6 561
a 14 7 532
a 14 8 138
a 14 9 287
a 14 10 177
a 14 11 202
a 14 12 19
a 14 13 172
a 14 15 519
a 14 16 259
a 14 17 589
a 14 18 10
a 14 19 89
a 14 20 22
a 14 21 199
a 14 22 242
a 14 23 985
a 14 24 257
a 14 25 740
a 14 26 896
a 14 27 425
a 14 28 894
a 14 29 711
a 14 30 371
a 14 31 261
a 14 32 142
a 14 33 637
a 14 34 371
a 14 35 76
a 14 36 921
a 14 37 518
a 14 38 890
a 14 39 591
a 14 40 819
a 14 41 972
a 14 42 611
a 14 43 840
a 14 44 249
a 14 45 467
a 14 46 766
a 14 47 220
a 14 48 497
a 14 49 575
a 14 50 905
a 15 1 769
a 15 2 293
a 15 3 512
a 15 4 327
a 15 5 224
a 15 6 808
a 15 7 304
a 15 8 221
a 15 9 723
a 15 10 94
a 15 11 883
a 15 12 439
a 15 13 487
a 15 14 536
a 15 16 925
a 15 17 119
a 15 18 147
a 15 19 134
a 15 20 399
a 15 21 798
a 15 22 159
a 15 23 298
a 15 24 899
a 15 25 673
a 15 26 14
a 15 27 523
a 15 28 907
a 15 29 916
a 15 30 763
a 15 31 183
a 15 32 413
a 15 33 450
a 15 34 175
a 15 35 839
a 15 36 337
a 15 37 98
a 15 38 129
a 15 39 22
a 15 40 256
a 15 41 587
a 15 42 372
a 15 43 106
a 15 44 239
a 15 45 689
a 15 46 500
a 15 47 481
a 15 48 305
a 15 49 196
a 15 50 848
a 16 1 501
a 16 2 240
a 16 3 664
a 16 4 801
a 16 5 712
a 16 6 125
a 16 7 295
a 16 8 465
a 16 9 968
a 16 10 91
a 16 11 24
a 16 12 837
a 16 13 795
a 16 14 983
a 16 15 323
a 16 17 547
a 16 18 44
a 16 19 938
a 16 20 514
a 16 21 628
a 16 22 500
a 16 23 477
a 16 24 506
a 16 25 546
a 16 26 665
a 16 27 835
a 16 28 911
a 16 29 211
a 16 30 625
a 16 31 554
a 16 32 187
a 16 33 164
a 16 34 655
a 16 35 713
a 16 36 342
a 16 37 613
a 16 38 421
a 16 39 163
a 16 40 791
a 16 41 475
a 16 42 512
a 16 43 363
a 16 44 577
a 16 45 49
a 16 46 439
a 16 47 582
a 16 48 310
a 16 49 125
a 16 50 524
a 17 1 51
a 17 2 696
a 17 3 153
a 17 4 920
a 17 5 637
a 17 6 274
a 17 7 311
a 17 8 778
a 17 9 447
a 17 10 315
a 17 11 139
a 17 12 713
a 17 13 862
a 17 14 202
a 17 15 549
a 17 16 997
a 17 18 955
a 17 19 658
a 17 20 276
a 17 21 641
a 17 22 590
a 17 23 863
a 17 24 723
a 17 25 83
a 17 26 995
a 17 27 359
a 17 28 735
a 17 29 338
a 17 30 184
a 17 31 810
a 17 32 526
a 17 33 863
a 17 34 60
a 17 35 330
a 17 36 529
a 17 37 148
a 17 38 714
a 17 39 147
a 17 40 722
a 17 41 551
a 17 42 67
a 17 43 187
a 17 44 30
a 17 45 591
a 17 46 911
a 17 47 667
a 17 48 708
a 17 49 589
a 17 50 548
a 18 1 155
a 18 2 44
a 18 3 60
a 18 4 196
a 18 5 185
a 18 6 737
a 18 7 762
a 18 8 492
a 18 9 866
a 18 10 327
a 18 11 60
a 18 12 607
a 18 13 671
a 18 14 564
a 18 15 149
a 18 16 678
a 18 17 698
a 18 19 714
a 18 20 415
a 18 21 58
a 18 22 261
a 18 23 731
a 18 24 735
a 18 25 720
a 18 26 825
a 18 27 971
a 18 28 541
a 18 29 484
a 18 30 380
a 18 31 634
a 18 32 153
a 18 33 70
a 18 34 449
a 18 35 599
a 18 36 15
a 18 37 687
a 18 38 828
a 18 39 125
a 18 40 379
a 18 41 860
a 18 42 507
a 18 43 281
a 18 44 541
a 18 45 2
a 18 46 413
a 18 47 809
a 18 48 646
a 18 49 535
a 18 50 662
a 19 1 870
a 19 2 137
a 19 3 327
a 19 4 521
a 19 5 762
a 19 6 490
a 19 7 428
a 19 8 724
a 19 9 187
a 19 10 106
a 19 11 125
a 19 12 423
a 19 13 558
a 19 14 488
a 19 15 79
a 19 16 804
a 19 17 212
a 19 18 280
a 19 20 302
a 19 21 256
a 19 22 87
a 19 23 976
a 19 24 389
a 19 25 432
a 19 26 325
a 19 27 782
a 19 28 81
a 19 29 237
a 19 30 932
a 19 31 691
a 19 32 801
a 19 33 872
a 19 34 812
a 19 35 274
a 19 36 136
a 19 37 454
a 19 38 848
a 19 39 704
a 19 40 505
a 19 41 36
a 19 42 684
a 19 43 838
a 19 44 706
a 19 45 155
a 19 46 759
a 19 47 234
a 19 48 137
a 19 49 549
a 19 50 826
a 20 1 425
a 20 2 929
a 20 3 341
a 20 4 472
a 20 5 392
a 20 6 38
a 20 7 803
a 20 8 859
a 20 9 397
a 20 10 548
a 20 11 181
a 20 12 381
a 20 13 890
a 20 14 539
a 20 15 815
a 20 16 716
a 20 17 26
a 20 18 813
a 20 19 627
a 20 21 323
a 20 22 874
a 20 23 750
a 20 24 177
a 20 25 815
a 20 26 769
a 20 27 131
a 20 28 888
a 20 29 103
a 20 30 823
a 20 31 139
a 20 32 994
a 20 33 643
a 20 34 961
a 20 35 720
a 20 36 772
a 20 37 166
a 20 38 899
a 20 39 150
a 20 40 314
a 20 41 732
a 20 42 732
a 20 43 35
a 20 44 143
a 20 45 964
a 20 46 957
a 20 47 853
a 20 48 659
a 20 49 398
a 20 50 257
a 21 1 878
a 21 2 866
a 21 3 733
a 21 4 6
a 21 5 211
a 21 6 515
a 21 7 397
a 21 8 275
a 21 9 320
a 21 10 6
a 21 11 261
a 21 12 415
a 21 13 341
a 21 14 917
a 21 15 374
a 21 16 40
a 21 17 268
a 21 18 651
a 21 19 275
a 21 20 801
a 21 22 559
a 21 23 879
a 21 24 759
a 21 25 49
a 21 26 470
a 21 27 25
a 21 28 937
a 21 29 971
a 21 30 423
a 21 31 20
a 21 32 82
a 21 33 832
a 21 34 916
a 21 35 306
a 21 36 868
a 21 37 678
a 21 38 152
a 21 39 859
a 21 40 909
a 21 41 908
a 21 42 681
a 21 43 573
a 21 44 426
a 21 45 675
a 21 46 223
a 21 47 244
a 21 48 708
a 21 49 670
a 21 50 691
a 22 1 379
a 22 2 37
a 22 3 410
a 22 4 825
a 22 5 625
a 22 6 971
a 22 7 766
a 22 8 134
a 22 9 173
a 22 10 468
a 22 11 92
a 22 12 417
a 22 13 682
a 22 14 264
a 22 15 102
a 22 16 933
a 22 17 83
a 22 18 738
a 22 19 649
a 22 20 453
a 22 21 503
a 22 23 30
a 22 24 308
a 22 25 383
a 22 26 222
a 22 27 172
a 22 28 177
a 22 29 449
a 22 30 473
a 22 31 35
a 22 32 939
a 22 33 47
a 22 34 725
a 22 35 478
a 22 36 62
a 22 37 274
a 22 38 48
a 22 39 426
a 22 40 2
a 22 41 201
a 22 42 642
a 22 43 901
a 22 44 592
a 22 45 964
a 22 46 245
a 22 47 304
a 22 48 418
a 22 49 467
a 22 50 157
a 23 1 318
a 23 2 207
a 23 3 995
a 23 4 305
a 23 5 906
a 23 6 804
a 23 7 888
a 23 8 935
a 23 9 772
a 23 10 363
a 23 11 444
a 23 12 235
a 23 13 92
a 23 14 759
a 23 15 942
a 23 16 880
a 23 17 261
a 23 18 918
a 23 19 307
a 23 20 948
a 23 21 219
a 23 22 157
a 23 24 329
a 23 25 272
a 23 26 397
a 23 27 799
a 23 28 830
a 23 29 614
a 23 30 115
a 23 31 558
a 23 32 949
a 23 33 233
a 23 34 920
a 23 35 256
a 23 36 472
a 23 37 311
a 23 38 728
a 23 39 682
a 23 40 462
a 23 41 818
a 23 42 755
a 23 43 880
a 23 44 878
a 23 45 370
a 23 46 160
a 23 47 155
a 23 48 658
a 23 49 356
a 23 50 698
a 24 1 504
a 24 2 965
a 24 3 702
a 24 4 118
a 24 5 287
a 24 6 613
a 24 7 968
a 24 8 314
a 24 9 9
a 24 10 17
a 24 11 171
a 24 12 224
a 24 13 241
a 24 14 746
a 24 15 349
a 24 16 304
a 24 17 780
a 24 18 774
a 24 19 195
a 24 20 713
a 24 21 136
a 24 22 528
a 24 23 294
a 24 25 632
a 24 26 896
a 24 27 129
a 24 28 134
a 24 29 230
a 24 30 701
a 24 31 698
a 24 32 329
a 24 33 133
a 24 34 342
a 24 35 703
a 24 36 316
a 24 37 347
a 24 38 41
a 24 39 460
a 24 40 408
a 24 41 382
a 24 42 143
a 24 43 427
a 24 44 390
a 24 45 46
a 24 46 787
a 24 47 60
a 24 48 91
a 24 49 222
a 24 50 811
a 25 1 915
a 25 2 708
a 25 3 451
a 25 4 653
a 25 5 942
a 25 6 754
a 25 7 282
a 25 8 971
a 25 9 532
a 25 10 95
a 25 11 734
a 25 12 415
a 25 13 86
a 25 14 135
a 25 15 183
a 25 16 311
a 25 17 192
a 25 18 232
a 25 19 859
a 25 20 321
a 25 21 617
a 25 22 745
a 25 23 904
a 25 24 887
a 25 26 118
a 25 27 590
a 25 28 311
a 25 29 924
a 25 30 378
a 25 31 186
a 25 32 59
a 25 33 421
a 25 34 833
a 25 35 402
a 25 36 175
a 25 37 377
a 25 38 288
a 25 39 936
a 25 40 211
a 25 41 601
a 25 42 719
a 25 43 758
a 25 44 479
a 25 45 832
a 25 46 982
a 25 47 310
a 25 48 294
a 25 49 803
a 25 50 866
a 26 1 608
a 26 2 236
a 26 3 49
a 26 4 913
a 26 5 492
a 26 6 400
a 26 7 531
a 26 8 553
a 26 9 19
a 26 10 266
a 26 11 749
a 26 12 957
a 26 13 1
a 26 14 845
a 26 15 107
a 26 16 903
a 26 17 910
a 26 18 230
a 26 19 732
a 26 20 270
a 26 21 744
a 26 22 754
a 26 23 210
a 26 24 754
a 26 25 393
a 26 27 204
a 26 28 424
a 26 29 914
a 26 30 207
a 26 31 52
a 26 32 914
a 26 33 596
a 26 34 542
a 26 35 680
a 26 36 887
a 26 37 469
a 26 38 392
a 26 39 454
a 26 40 578
a 26 41 732
a 26 42 733
a 26 43 335
a 26 44 764
a 26 45 691
a 26 46 266
a 26 47 486
a 26 48 955
a 26 49 205
a 26 50 726
a 27 1 511
a 27 2 366
a 27 3 129
a 27 4 392
a 27 5 216
a 27 6 519
a 27 7 829
a 27 8 82
a 27 9 442
a 27 10 39
a 27 11 515
a 27 12 448
a 27 13 320
a 27 14 364
a 27 15 62
a 27 16 881
a 27 17 254
a 27 18 645
a 27 19 213
a 27 20 484
a 27 21 10
a 27 22 756
a 27 23 807
a 27 24 204
a 27 25 335
a 27 26 131
a 27 28 773
a 27 29 389
a 27 30 781
a 27 31 967
a 27 32 572
a 27 33 668
a 27 34 113
a 27 35 784
a 27 36 615
a 27 37 817
a 27 38 435
a 27 39 414
a 27 40 336
a 27 41 776
a 27 42 202
a 27 43 605
a 27 44 927
a 27 45 187
a 27 46 17
a 27 47 329
a 27 48 201
a 27 49 265
a 27 50 286
a 28 1 770
a 28 2 314
a 28 3 858
a 28 4 101
a 28 5 457
a 28 6 555
a 28 7 377
a 28 8 304
a 28 9 361
a 28 10 204
a 28 11 56
a 28 12 290
a 28 13 934
a 28 14 322
a 28 15 238
a 28 16 838
a 28 17 816
a 28 18 178
a 28 19 940
a 28 20 268
a 28 21 441
a 28 22 91
a 28 23 811
a 28 24 901
a 28 25 42
a 28 26 16
a 28 27 919
a 28 29 441
a 28 30 74
a 28 31 859
a 28 32 470
a 28 33 88
a 28 34 574
a 28 35 579
a 28 36 369
a 28 37 373
a 28 38 329
a 28 39 350
a 28 40 98
a 28 41 420
a 28 42 149
a 28 43 751
a 28 44 972
a 28 45 181
a 28 46 992
a 28 47 432
a 28 48 558
a 28 49 829
a 28 50 248
a 29 1 465
a 29 2 895
a 29 3 220
a 29 4 847
a 29 5 767
a 29 6 91
a 29 7 25
a 29 8 143
a 29 9 357
a 29 10 28
a 29 11 512
a 29 12 605
a 29 13 310
a 29 14 273
a 29 15 236
a 29 16 906
a 29 17 896
a 29 18 794
a 29 19 588
a 29 20 77
a 29 21 522
a 29 22 57
a 29 23 129
a 29 24 953
a 29 25 694
a 29 26 42
a 29 27 806
a 29 28 381
a 29 30 559
a 29 31 907
a 29 32 846
a 29 33 295
a 29 34 331
a 29 35 476
a 29 36 746
a 29 37 599
a 29 38 458
a 29 39 536
a 29 40 136
a 29 41 898
a 29 42 510
a 29 43 18
a 29 44 972
a 29 45 892
a 29 46 136
a 29 47 912
a 29 48 466
a 29 49 492
a 29 50 272
a 30 1 907
a 30 2 377
a 30 3 931
a 30 4 149
a 30 5 276
a 30 6 593
a 30 7 885
a 30 8 73
a 30 9 576
a 30 10 837
a 30 11 357
a 30 12 918
a 30 13 69
a 30 14 674
a 30 15 701
a 30 16 874
a 30 17 890
a 30 18 117
a 30 19 555
a 30 20 182
a 30 21 682
a 30 22 409
a 30 23 669
a 30 24 891
a 30 25 881
a 30 26 462
a 30 27 694
a 30 28 219
a 30 29 541
a 30 31 426
a 30 32 253
a 30 33 102
a 30 34 813
a 30 35 508
a 30 36 37
a 30 37 945
a 30 38 285
a 30 39 755
a 30 40 519
a 30 41 88
a 30 42 656
a 30 43 667
a 30 44 537
a 30 45 189
a 30 46 460
a 30 47 975
a 30 48 506
a 30 49 558
a 30 50 25
a 31 1 847
a 31 2 3
a 31 3 210
a 31 4 954
a 31 5 812
a 31 6 927
a 31 7 572
a 31 8 265
a 31 9 839
a 31 10 195
a 31 11 390
a 31 12 454
a 31 13 341
a 31 14 710
a 31 15 911
a 31 16 257
a 31 17 821
a 31 18 689
a 31 19 933
a 31 20 843
a 31 21 847
a 31 22 616
a 31 23 283
a 31 24 753
a 31 25 310
a 31 26 687
a 31 27 980
a 31 28 0
a 31 29 175
a 31 30 670
a 31 32 125
a 31 33 329
a 31 34 727
a 31 35 709
a 31 36 262
a 31 37 550
a 31 38 361
a 31 39 951
a 31 40 217
a 31 41 611
a 31 42 773
a 31 43 11
a 31 44 705
a 31 45 69
a 31 46 401
a 31 47 358
a 31 48 268
a 31 49 310
a 31 50 372
a 32 1 841
a 32 2 985
a 32 3 470
a 32 4 989
a 32 5 753
a 32 6 418
a 32 7 731
a 32 8 688
a 32 9 489
a 32 10 739
a 32 11 602
a 32 12 840
a 32 13 145
a 32 14 200
a 32 15 955
a 32 16 726
a 32 17 530
a 32 18 850
a 32 19 432
a 32 20 640
a 32 21 103
a 32 22 578
a 32 23 437
a 32 24 250
a 32 25 702
a 32 26 220
a 32 27 921
a 32 28 552
a 32 29 828
a 32 30 301
a 32 31 84
a 32 33 137
a 32 34 572
a 32 35 493
a 32 36 54
a 32 37 573
a 32 38 864
a 32 39 830
a 32 40 238
a 32 41 352
a 32 42 854
a 32 43 450
a 32 44 328
a 32 45 332
a 32 46 491
a 32 47 672
a 32 48 813
a 32 49 258
a 32 50 691
a 33 1 295
a 33 2 678
a 33 3 825
a 33 4 935
a 33 5 736
a 33 6 361
a 33 7 693
a 33 8 956
a 33 9 736
a 33 10 282
a 33 11 649
a 33 12 218
a 33 13 779
a 33 14 19
a 33 15 36
a 33 16 770
a 33 17 730
a 33 18 964
a 33 19 280
a 33 20 111
a 33 21 125
a 33 22 122
a 33 23 589
a 33 24 213
a 33 25 481
a 33 26 764
a 33 27 362
a 33 28 125
a 33 29 875
a 33 30 840
a 33 31 260
a 33 32 566
a 33 34 355
a 33 35 114
a 33 36 621
a 33 37 749
a 33 38 122
a 33 39 262
a 33 40 230
a 33 41 574
a 33 42 747
a 33 43 224
a 33 44 772
a 33 45 831
a 33 46 805
a 33 47 179
a 33 48 166
a 33 49 75
a 33 50 286
a 34 1 70
a 34 2 988
a 34 3 485
a 34 4 17
a 34 5 816
a 34 6 33
a 34 7 312
a 34 8 289
a 34 9 828
a 34 10 930
a 34 11 294
a 34 12 395
a 34 13 933
a 34 14 469
a 34 15 85
a 34 16 15
a 34 17 83
a 34 18 218
a 34 19 778
a 34 20 695
a 34 21 716
a 34 22 701
a 34 23 418
a 34 24 719
a 34 25 60
a 34 26 561
a 34 27 388
a 34 28 723
a 34 29 828
a 34 30 886
a 34 31 384
a 34 32 315
a 34 33 742
a 34 35 83
a 34 36 202
a 34 37 601
a 34 38 814
a 34 39 828
a 34 40 319
a 34 41 848
a 34 42 434
a 34 43 892
a 34 44 317
a 34 45 127
a 34 46 683
a 34 47 836
a 34 48 743
a 34 49 236
a 34 50 546
a 35 1 410
a 35 2 623
a 35 3 441
a 35 4 691
a 35 5 394
a 35 6 690
a 35 7 154
a 35 8 284
a 35 9 112
a 35 10 127
a 35 11 636
a 35 12 974
a 35 13 635
a 35 14 967
a 35 15 87
a 35 16 283
a 35 17 316
a 35 18 894
a 35 19 605
a 35 20 238
a 35 21 524
a 35 22 496
a 35 23 832
a 35 24 829
a 35 25 425
a 35 26 980
a 35 27 551
a 35 28 786
a 35 29 928
a 35 30 420
a 35 31 617
a 35 32 85
a 35 33 908
a 35 34 899
a 35 36 311
a 35 37 563
a 35 38 229
a 35 39 349
a 35 40 102
a 35 41 490
a 35 42 322
a 35 43 9
a 35 44 139
a 35 45 346
a 35 46 199
a 35 47 154
a 35 48 764
a 35 49 508
a 35 50 399
a 36 1 769
a 36 2 901
a 36 3 838
a 36 4 666
a 36 5 380
a 36 6 920
a 36 7 317
a 36 8 583
a 36 9 298
a 36 10 675
a 36 11 714
a 36 12 819
a 36 13 276
a 36 14 326
a 36 15 829
a 36 16 96
a 36 17 853
a 36 18 546
a 36 19 820
a 36 20 319
a 36 21 803
a 36 22 346
a 36 23 836
a 36 24 717
a 36 25 179
a 36 26 61
a 36 27 350
a 36 28 289
a 36 29 272
a 36 30 833
a 36 31 715
a 36 32 100
