p sp 300 89700
a 1 156 129
a 1 157 20
a 1 158 430
a 1 159 681
a 1 160 768
a 1 161 821
a 1 162 211
a 1 163 498
a 1 164 946
a 1 165 869
a 1 166 365
a 1 167 717
a 1 168 547
a 1 169 432
a 1 170 582
a 1 171 897
a 1 172 183
a 1 173 934
a 1 174 422
a 1 175 606
a 1 176 659
a 1 177 720
a 1 178 11
a 1 179 550
a 1 180 82
a 1 181 25
a 1 182 119
a 1 183 254
a 1 184 917
a 1 185 613
a 1 186 253
a 1 187 26
a 1 188 337
a 1 189 652
a 1 190 972
a 1 191 227
a 1 192 21
a 1 193 376
a 1 194 674
a 1 195 540
a 1 196 968
a 1 197 154
a 1 198 689
a 1 199 272
a 1 200 415
a 1 201 784
a 1 202 916
a 1 203 966
a 1 204 780
a 1 205 490
a 1 206 114
a 1 207 437
a 1 208 823
a 1 209 960
a 1 210 186
a 1 211 663
a 1 212 73
a 1 213 837
a 1 214 973
a 1 215 969
a 1 216 348
a 1 217 215
a 1 218 727
a 1 219 929
a 1 220 92
a 1 221 547
a 1 222 446
a 1 223 47
a 1 224 200
a 1 225 229
a 1 226 329
a 1 227 564
a 1 228 600
a 1 229 414
a 1 230 113
a 1 231 701
a 1 232 672
a 1 233 59
a 1 234 898
a 1 235 400
a 1 236 132
a 1 237 453
a 1 238 235
a 1 239 189
a 1 240 282
a 1 241 907
a 1 242 257
a 1 243 117
a 1 244 106
a 1 245 40
a 1 246 248
a 1 247 710
a 1 248 520
a 1 249 139
a 1 250 649
a 1 251 790
a 1 252 376
a 1 253 778
a 1 254 580
a 1 255 235
a 1 256 337
a 1 257 957
a 1 258 56
a 1 259 824
a 1 260 995
a 1 261 569
a 1 262 181
a 1 263 642
a 1 264 528
a 1 265 810
a 1 266 353
a 1 267 687
a 1 268 974
a 1 269 711
a 1 270 631
a 1 271 469
a 1 272 170
a 1 273 921
a 1 274 856
a 1 275 425
a 1 276 606
a 1 277 115
a 1 278 774
a 1 279 237
a 1 280 99
a 1 281 51
a 1 282 492
a 1 283 687
a 1 284 895
a 1 285 991
a 1 286 367
a 1 287 392
a 1 288 280
a 1 289 561
a 1 290 871
a 1 291 882
a 1 292 999
a 1 293 579
a 1 294 702
a 1 295 697
a 1 296 878
a 1 297 651
a 1 298 759
a 1 299 707
a 1 300 233
a 2 1 159
a 2 3 384
a 2 4 423
a 2 5 936
a 2 6 690
a 2 7 936
a 2 8 57
a 2 9 739
a 2 10 613
a 2 11 889
a 2 12 132
a 2 13 972
a 2 14 14
a 2 15 966
a 2 16 878
a 2 17 984
a 2 18 772
a 2 19 189
a 2 20 239
a 2 21 358
a 2 22 359
a 2 23 670
a 2 24 521
a 2 25 149
a 2 26 652
a 2 27 307
a 2 28 297
a 2 29 810
a 2 30 599
a 2 31 501
a 2 32 444
a 2 33 343
a 2 34 168
a 2 35 908
a 2 36 506
a 2 37 869
a 2 38 414
a 2 39 503
a 2 40 231
a 2 41 330
a 2 42 174
a 2 43 799
a 2 44 428
a 2 45 267
a 2 46 396
a 2 47 489
a 2 48 17
a 2 49 843
a 2 50 615
a 2 51 384
a 2 52 550
a 2 53 529
a 2 54 985
a 2 55 606
a 2 56 229
a 2 57 814
a 2 58 533
a 2 59 923
a 2 60 194
a 2 61 20
a 2 62 375
a 2 63 196
a 2 64 538
a 2 65 871
a 2 66 951
a 2 67 509
a 2 68 471
a 2 69 887
a 2 70 365
a 2 71 807
a 2 72 729
a 2 73 756
a 2 74 566
a 2 75 218
a 2 76 494
a 2 77 168
a 2 78 629
a 2 79 851
a 2 80 706
a 2 81 512
a 2 82 706
a 2 83 543
a 2 84 191
a 2 85 523
a 2 86 750
a 2 87 542
a 2 88 294
a 2 89 473
a 2 90 532
a 2 91 328
a 2 92 452
a 2 93 788
a 2 94 26
a 2 95 59
a 2 96 62
a 2 97 122
a 2 98 269
a 2 99 898
a 2 100 612
a 2 101 712
a 2 102 304
a 2 103 654
a 2 104 865
a 2 105 624
a 2 106 117
a 2 107 17
a 2 108 888
a 2 109 52
a 2 110 825
a 2 111 158
a 2 112 536
a 2 113 280
a 2 114 180
a 2 115 490
a 2 116 929
a 2 117 459
a 2 118 574
a 2 119 421
a 2 120 53
a 2 121 982
a 2 122 827
a 2 123 737
a 2 124 759
a 2 125 274
a 2 126 943
a 2 127 705
a 2 128 246
a 2 129 830
a 2 130 979
a 2 131 627
a 2 132 282
a 2 133 71
a 2 134 861
a 2 135 830
a 2 136 942
a 2 137 198
a 2 138 635
a 2 139 332
a 2 140 780
a 2 141 533
a 2 142 416
a 2 143 25
a 2 144 867
a 2 145 537
a 2 146 669
a 2 147 225
a 2 148 348
a 2 149 569
a 2 150 361
a 2 151 789
a 2 152 976
a 2 153 564
a 2 154 481
a 2 155 886
a 2 156 539
a 2 157 319
a 2 158 256
a 2 159 752
a 2 160 548
a 2 161 941
a 2 162 847
a 2 163 728
a 2 164 314
a 2 165 284
a 2 166 78
a 2 167 126
a 2 168 520
a 2 169 606
a 2 170 368
a 2 171 932
a 2 172 513
a 2 173 836
a 2 174 299
a 2 175 340
a 2 176 348
a 2 177 13
a 2 178 37
a 2 179 668
a 2 180 24
a 2 181 589
a 2 182 456
a 2 183 333
a 2 184 633
a 2 185 126
a 2 186 566
a 2 187 392
a 2 188 145
a 2 189 562
a 2 190 188
a 2 191 791
a 2 192 679
a 2 193 829
a 2 194 691
a 2 195 322
a 2 196 59
a 2 197 815
a 2 198 370
a 2 199 638
a 2 200 519
a 2 201 88
a 2 202 749
a 2 203 311
a 2 204 959
a 2 205 850
a 2 206 889
a 2 207 583
a 2 208 457
a 2 209 42
a 2 210 508
a 2 211 76
a 2 212 77
a 2 213 7
a 2 214 657
a 2 215 285
a 2 216 950
a 2 217 249
a 2 218 602
a 2 219 653
a 2 220 551
a 2 221 122
a 2 222 220
a 2 223 54
a 2 224 663
a 2 225 552
a 2 226 606
a 2 227 543
a 2 228 581
a 2 229 920
a 2 230 889
a 2 231 975
a 2 232 307
a 2 233 324
a 2 234 472
a 2 235 126
a 2 236 910
a 2 237 78
a 2 238 497
a 2 239 522
a 2 240 964
a 2 241 738
a 2 242 467
a 2 243 959
a 2 244 524
a 2 245 631
a 2 246 390
a 2 247 382
a 2 248 353
a 2 249 742
a 2 250 909
a 2 251 207
a 2 252 559
a 2 253 433
a 2 254 566
a 2 255 974
a 2 256 340
a 2 257 949
a 2 258 280
a 2 259 457
a 2 260 224
a 2 261 672
a 2 262 203
a 2 263 23
a 2 264 516
a 2 265 563
a 2 266 771
a 2 267 466
a 2 268 494
a 2 269 576
a 2 270 213
a 2 271 597
a 2 272 883
a 2 273 436
a 2 274 816
a 2 275 679
a 2 276 539
a 2 277 958
a 2 278 893
a 2 279 198
a 2 280 201
a 2 281 462
a 2 282 871
a 2 283 932
a 2 284 72
a 2 285 854
a 2 286 515
a 2 287 21
a 2 288 486
a 2 289 308
a 2 290 753
a 2 291 918
a 2 292 628
a 2 293 541
a 2 294 296
a 2 295 39
a 2 296 123
a 2 297 123
a 2 298 725
a 2 299 514
a 2 300 208
a 3 1 24
a 3 2 156
a 3 4 145
a 3 5 112
a 3 6 224
a 3 7 309
a 3 8 595
a 3 9 692
a 3 10 266
a 3 11 216
a 3 12 583
a 3 13 510
a 3 14 623
a 3 15 409
a 3 16 342
a 3 17 474
a 3 18 385
a 3 19 788
a 3 20 37
a 3 21 605
a 3 22 701
a 3 23 905
a 3 24 368
a 3 25 473
a 3 26 841
a 3 27 16
a 3 28 240
a 3 29 678
a 3 30 998
a 3 31 246
a 3 32 237
a 3 33 802
a 3 34 134
a 3 35 70
a 3 36 365
a 3 37 322
a 3 38 30
a 3 39 25
a 3 40 75
a 3 41 86
a 3 42 517
a 3 43 990
a 3 44 55
a 3 45 992
a 3 46 915
a 3 47 121
a 3 48 260
a 3 49 381
a 3 50 290
a 3 51 992
a 3 52 300
a 3 53 170
a 3 54 528
a 3 55 392
a 3 56 406
a 3 57 79
a 3 58 483
a 3 59 900
a 3 60 657
a 3 61 567
a 3 62 179
a 3 63 622
a 3 64 989
a 3 65 30
a 3 66 898
a 3 67 812
a 3 68 904
a 3 69 657
a 3 70 623
a 3 71 467
a 3 72 767
a 3 73 65
a 3 74 566
a 3 75 839
a 3 76 232
a 3 77 175
a 3 78 577
a 3 79 289
a 3 80 286
a 3 81 545
a 3 82 98
a 3 83 158
a 3 84 980
a 3 85 587
a 3 86 565
a 3 87 199
a 3 88 520
a 3 89 807
a 3 90 947
a 3 91 851
a 3 92 313
a 3 93 709
a 3 94 785
a 3 95 325
a 3 96 906
a 3 97 170
a 3 98 877
a 3 99 876
a 3 100 764
a 3 101 749
a 3 102 169
a 3 103 685
a 3 104 951
a 3 105 181
a 3 106 589
a 3 107 331
a 3 108 937
a 3 109 564
a 3 110 689
a 3 111 136
a 3 112 652
a 3 113 22
a 3 114 343
a 3 115 432
a 3 116 84
a 3 117 266
a 3 118 389
a 3 119 212
a 3 120 782
a 3 121 943
a 3 122 865
a 3 123 84
a 3 124 202
a 3 125 48
a 3 126 866
a 3 127 436
a 3 128 738
a 3 129 600
a 3 130 917
a 3 131 191
a 3 132 352
a 3 133 54
a 3 134 414
a 3 135 135
a 3 136 467
a 3 137 74
a 3 138 770
a 3 139 266
a 3 140 506
a 3 141 469
a 3 142 667
a 3 143 949
a 3 144 862
a 3 145 717
a 3 146 99
a 3 147 669
a 3 148 676
a 3 149 702
a 3 150 7
a 3 151 193
a 3 152 105
a 3 153 929
a 3 154 165
a 3 155 281
a 3 156 635
a 3 157 80
a 3 158 758
a 3 159 865
a 3 160 782
a 3 161 31
a 3 162 268
a 3 163 582
a 3 164 508
a 3 165 285
a 3 166 708
a 3 167 271
a 3 168 651
a 3 169 912
a 3 170 309
a 3 171 749
a 3 172 427
a 3 173 460
a 3 174 191
a 3 175 283
a 3 176 669
a 3 177 316
a 3 178 245
a 3 179 358
a 3 180 356
a 3 181 127
a 3 182 642
a 3 183 525
a 3 184 407
a 3 185 364
a 3 186 127
a 3 187 705
a 3 188 397
a 3 189 757
a 3 190 299
a 3 191 14
a 3 192 127
a 3 193 663
a 3 194 825
a 3 195 792
a 3 196 792
a 3 197 624
a 3 198 69
a 3 199 590
a 3 200 144
a 3 201 856
a 3 202 470
a 3 203 2
a 3 204 412
a 3 205 664
a 3 206 525
a 3 207 191
a 3 208 887
a 3 209 901
a 3 210 356
a 3 211 337
a 3 212 61
a 3 213 773
a 3 214 304
a 3 215 416
a 3 216 50
a 3 217 464
a 3 218 351
a 3 219 940
a 3 220 566
a 3 221 952
a 3 222 370
a 3 223 465
a 3 224 163
a 3 225 305
a 3 226 364
a 3 227 661
a 3 228 37
a 3 229 577
a 3 230 384
a 3 231 749
a 3 232 832
a 3 233 560
a 3 234 174
a 3 235 915
a 3 236 622
a 3 237 689
a 3 238 454
a 3 239 610
a 3 240 902
a 3 241 223
a 3 242 618
a 3 243 599
a 3 244 901
a 3 245 232
a 3 246 392
a 3 247 10
a 3 248 824
a 3 249 541
a 3 250 46
a 3 251 778
a 3 252 255
a 3 253 775
a 3 254 988
a 3 255 468
a 3 256 660
a 3 257 291
a 3 258 965
a 3 259 29
a 3 260 993
a 3 261 710
a 3 262 885
a 3 263 482
a 3 264 301
a 3 265 818
a 3 266 627
a 3 267 383
a 3 268 447
a 3 269 103
a 3 270 888
a 3 271 716
a 3 272 657
a 3 273 26
a 3 274 534
a 3 275 185
a 3 276 494
a 3 277 8
a 3 278 682
a 3 279 523
a 3 280 211
a 3 281 931
a 3 282 114
a 3 283 724
a 3 284 793
a 3 285 980
a 3 286 367
a 3 287 158
a 3 288 393
a 3 289 782
a 3 290 476
a 3 291 144
a 3 292 526
a 3 293 793
a 3 294 644
a 3 295 735
a 3 296 598
a 3 297 52
a 3 298 519
a 3 299 326
a 3 300 673
a 4 1 234
a 4 2 685
a 4 3 830
a 4 5 984
a 4 6 206
a 4 7 961
a 4 8 101
a 4 9 790
a 4 10 646
a 4 11 223
a 4 12 939
a 4 13 602
a 4 14 946
a 4 15 269
a 4 16 168
a 4 17 43
a 4 18 989
a 4 19 85
a 4 20 807
a 4 21 338
a 4 22 507
a 4 23 57
a 4 24 926
a 4 25 731
a 4 26 897
a 4 27 109
a 4 28 923
a 4 29 803
a 4 30 208
a 4 31 49
a 4 32 912
a 4 33 83
a 4 34 66
a 4 35 20
a 4 36 7
a 4 37 715
a 4 38 659
a 4 39 641
a 4 40 45
a 4 41 359
a 4 42 104
a 4 43 733
a 4 44 99
a 4 45 29
a 4 46 443
a 4 47 294
a 4 48 16
a 4 49 468
a 4 50 884
a 4 51 21
a 4 52 40
a 4 53 295
a 4 54 881
a 4 55 116
a 4 56 311
a 4 57 839
a 4 58 710
a 4 59 777
a 4 60 126
a 4 61 620
a 4 62 237
a 4 63 889
a 4 64 45
a 4 65 92
a 4 66 920
a 4 67 621
a 4 68 710
a 4 69 538
a 4 70 153
a 4 71 767
a 4 72 552
a 4 73 504
a 4 74 176
a 4 75 677
a 4 76 33
a 4 77 804
a 4 78 484
a 4 79 685
a 4 80 330
a 4 81 870
a 4 82 256
a 4 83 399
a 4 84 383
a 4 85 144
a 4 86 688
a 4 87 678
a 4 88 44
a 4 89 36
a 4 90 521
a 4 91 310
a 4 92 176
a 4 93 473
a 4 94 867
a 4 95 927
a 4 96 413
a 4 97 886
a 4 98 578
a 4 99 136
a 4 100 525
a 4 101 341
a 4 102 816
a 4 103 340
a 4 104 486
a 4 105 665
a 4 106 869
a 4 107 544
a 4 108 583
a 4 109 480
a 4 110 383
a 4 111 738
a 4 112 488
a 4 113 977
a 4 114 313
a 4 115 499
a 4 116 69
a 4 117 941
a 4 118 912
a 4 119 958
a 4 120 83
a 4 121 426
a 4 122 56
a 4 123 630
a 4 124 785
a 4 125 275
a 4 126 99
a 4 127 219
a 4 128 744
a 4 129 113
a 4 130 330
a 4 131 133
a 4 132 411
a 4 133 133
a 4 134 129
a 4 135 255
a 4 136 423
a 4 137 66
a 4 138 703
a 4 139 333
a 4 140 92
a 4 141 719
a 4 142 651
a 4 143 957
a 4 144 297
a 4 145 3
a 4 146 967
a 4 147 226
a 4 148 171
a 4 149 759
a 4 150 593
a 4 151 35
a 4 152 630
a 4 153 967
a 4 154 237
a 4 155 264
a 4 156 994
a 4 157 696
a 4 158 203
a 4 159 149
a 4 160 551
a 4 161 307
a 4 162 678
a 4 163 236
a 4 164 593
a 4 165 560
a 4 166 883
a 4 167 784
a 4 168 260
a 4 169 643
a 4 170 326
a 4 171 772
a 4 172 16
a 4 173 27
a 4 174 160
a 4 175 727
a 4 176 381
a 4 177 773
a 4 178 355
a 4 179 346
a 4 180 408
a 4 181 196
a 4 182 539
a 4 183 719
a 4 184 356
a 4 185 324
a 4 186 486
a 4 187 500
a 4 188 937
a 4 189 706
a 4 190 157
a 4 191 910
a 4 192 689
a 4 193 117
a 4 194 912
a 4 195 62
a 4 196 229
a 4 197 472
a 4 198 701
a 4 199 191
a 4 200 715
a 4 201 757
a 4 202 578
a 4 203 925
a 4 204 331
a 4 205 34
a 4 206 862
a 4 207 894
a 4 208 717
a 4 209 751
a 4 210 211
a 4 211 476
a 4 212 868
a 4 213 454
a 4 214 710
a 4 215 41
a 4 216 253
a 4 217 34
a 4 218 125
a 4 219 322
a 4 220 360
a 4 221 720
a 4 222 999
a 4 223 484
a 4 224 685
a 4 225 440
a 4 226 583
a 4 227 825
a 4 228 184
a 4 229 443
a 4 230 121
a 4 231 388
a 4 232 582
a 4 233 54
a 4 234 635
a 4 235 824
a 4 236 725
a 4 237 870
a 4 238 829
a 4 239 156
a 4 240 247
a 4 241 42
a 4 242 105
a 4 243 553
a 4 244 47
a 4 245 20
a 4 246 51
a 4 247 890
a 4 248 393
a 4 249 63
a 4 250 393
a 4 251 90
a 4 252 206
a 4 253 666
a 4 254 147
a 4 255 305
a 4 256 125
a 4 257 818
a 4 258 604
a 4 259 751
a 4 260 227
a 4 261 515
a 4 262 342
a 4 263 23
a 4 264 939
a 4 265 656
a 4 266 898
a 4 267 421
a 4 268 126
a 4 269 270
a 4 270 501
a 4 271 280
a 4 272 244
a 4 273 189
a 4 274 340
a 4 275 696
a 4 276 929
a 4 277 454
a 4 278 288
a 4 279 440
a 4 280 192
a 4 281 917
a 4 282 18
a 4 283 244
a 4 284 419
a 4 285 608
a 4 286 280
a 4 287 708
a 4 288 800
a 4 289 165
a 4 290 901
a 4 291 447
a 4 292 268
a 4 293 303
a 4 294 485
a 4 295 960
a 4 296 932
a 4 297 138
a 4 298 605
a 4 299 284
a 4 300 71
a 5 1 306
a 5 2 551
a 5 3 906
a 5 4 693
a 5 6 0
a 5 7 771
a 5 8 745
a 5 9 258
a 5 10 716
a 5 11 463
a 5 12 556
a 5 13 459
a 5 14 963
a 5 15 472
a 5 16 809
a 5 17 951
a 5 18 578
a 5 19 126
a 5 20 117
a 5 21 326
a 5 22 984
a 5 23 635
a 5 24 657
a 5 25 685
a 5 26 912
a 5 27 756
a 5 28 248
a 5 29 160
a 5 30 300
a 5 31 310
a 5 32 614
a 5 33 702
a 5 34 786
a 5 35 897
a 5 36 946
a 5 37 881
a 5 38 635
a 5 39 480
a 5 40 4
a 5 41 498
a 5 42 422
a 5 43 87
a 5 44 343
a 5 45 776
a 5 46 65
a 5 47 603
a 5 48 271
a 5 49 682
a 5 50 488
a 5 51 877
a 5 52 676
a 5 53 952
a 5 54 211
a 5 55 791
a 5 56 349
a 5 57 493
a 5 58 108
a 5 59 588
a 5 60 421
a 5 61 983
a 5 62 566
a 5 63 260
a 5 64 281
a 5 65 373
a 5 66 863
a 5 67 157
a 5 68 968
a 5 69 959
a 5 70 790
a 5 71 354
a 5 72 601
a 5 73 226
a 5 74 589
a 5 75 496
a 5 76 127
a 5 77 969
a 5 78 439
a 5 79 532
a 5 80 376
a 5 81 660
a 5 82 730
a 5 83 741
a 5 84 553
a 5 85 572
a 5 86 910
a 5 87 103
a 5 88 939
a 5 89 380
a 5 90 764
a 5 91 982
a 5 92 593
a 5 93 33
a 5 94 280
a 5 95 991
a 5 96 23
a 5 97 467
a 5 98 791
a 5 99 482
a 5 100 956
a 5 101 657
a 5 102 369
a 5 103 402
a 5 104 408
a 5 105 264
a 5 106 175
a 5 107 946
a 5 108 190
a 5 109 773
a 5 110 997
a 5 111 345
a 5 112 955
a 5 113 549
a 5 114 209
a 5 115 943
a 5 116 804
a 5 117 548
a 5 118 697
a 5 119 533
a 5 120 668
a 5 121 522
a 5 122 265
a 5 123 465
a 5 124 339
a 5 125 695
a 5 126 338
a 5 127 295
a 5 128 431
a 5 129 64
a 5 130 420
a 5 131 720
a 5 132 630
a 5 133 719
a 5 134 140
a 5 135 398
a 5 136 930
a 5 137 846
a 5 138 542
a 5 139 381
a 5 140 163
a 5 141 420
a 5 142 899
a 5 143 820
a 5 144 712
a 5 145 286
a 5 146 227
a 5 147 689
a 5 148 446
a 5 149 246
a 5 150 909
a 5 151 776
a 5 152 534
a 5 153 328
a 5 154 121
a 5 155 612
a 5 156 499
a 5 157 495
a 5 158 549
a 5 159 340
a 5 160 841
a 5 161 404
a 5 162 532
a 5 163 599
a 5 164 327
a 5 165 383
a 5 166 232
a 5 167 376
a 5 168 637
a 5 169 331
a 5 170 928
a 5 171 354
a 5 172 990
a 5 173 78
a 5 174 202
a 5 175 643
a 5 176 231
a 5 177 110
a 5 178 586
a 5 179 757
a 5 180 197
a 5 181 92
a 5 182 792
a 5 183 744
a 5 184 907
a 5 185 484
a 5 186 742
a 5 187 481
a 5 188 1
a 5 189 355
a 5 190 495
a 5 191 702
a 5 192 797
a 5 193 615
a 5 194 49
a 5 195 303
a 5 196 494
a 5 197 410
a 5 198 963
a 5 199 854
a 5 200 795
a 5 201 247
a 5 202 679
a 5 203 23
a 5 204 151
a 5 205 75
a 5 206 49
a 5 207 16
a 5 208 64
a 5 209 636
a 5 210 349
a 5 211 930
a 5 212 675
a 5 213 525
a 5 214 612
a 5 215 13
a 5 216 929
a 5 217 176
a 5 218 335
a 5 219 7
a 5 220 133
a 5 221 153
a 5 222 666
a 5 223 14
a 5 224 3
a 5 225 761
a 5 226 602
a 5 227 481
a 5 228 450
a 5 229 329
a 5 230 519
a 5 231 42
a 5 232 267
a 5 233 722
a 5 234 250
a 5 235 902
a 5 236 743
a 5 237 755
a 5 238 791
a 5 239 698
a 5 240 491
a 5 241 122
a 5 242 708
a 5 243 704
a 5 244 15
a 5 245 577
a 5 246 960
a 5 247 480
a 5 248 658
a 5 249 250
a 5 250 852
a 5 251 910
a 5 252 840
a 5 253 859
a 5 254 605
a 5 255 874
a 5 256 724
a 5 257 339
a 5 258 967
a 5 259 291
a 5 260 653
a 5 261 930
a 5 262 955
a 5 263 355
a 5 264 52
a 5 265 700
a 5 266 961
a 5 267 269
a 5 268 580
a 5 269 118
a 5 270 894
a 5 271 321
a 5 272 25
a 5 273 711
a 5 274 39
a 5 275 607
a 5 276 593
a 5 277 8
a 5 278 980
a 5 279 279
a 5 280 941
a 5 281 132
a 5 282 661
a 5 283 863
a 5 284 224
a 5 285 920
a 5 286 104
a 5 287 324
a 5 288 910
a 5 289 795
a 5 290 296
a 5 291 999
a 5 292 630
a 5 293 511
a 5 294 639
a 5 295 977
a 5 296 440
a 5 297 958
a 5 298 364
a 5 299 206
a 5 300 160
a 6 1 21
a 6 2 749
a 6 3 726
a 6 4 528
a 6 5 763
a 6 7 534
a 6 8 375
a 6 9 713
a 6 10 762
a 6 11 264
a 6 12 916
a 6 13 378
a 6 14 885
a 6 15 19
a 6 16 680
a 6 17 263
a 6 18 864
a 6 19 827
a 6 20 227
a 6 21 19
a 6 22 963
a 6 23 190
a 6 24 843
a 6 25 125
a 6 26 671
a 6 27 899
a 6 28 668
a 6 29 311
a 6 30 790
a 6 31 396
a 6 32 424
a 6 33 121
a 6 34 878
a 6 35 588
a 6 36 799
a 6 37 714
a 6 38 95
a 6 39 674
a 6 40 504
a 6 41 207
a 6 42 168
a 6 43 844
a 6 44 357
a 6 45 137
a 6 46 117
a 6 47 860
a 6 48 315
a 6 49 187
a 6 50 163
a 6 51 142
a 6 52 215
a 6 53 666
a 6 54 698
a 6 55 103
a 6 56 993
a 6 57 155
a 6 58 842
a 6 59 767
a 6 60 500
a 6 61 407
a 6 62 854
a 6 63 47
a 6 64 123
a 6 65 497
a 6 66 43
a 6 67 235
a 6 68 526
a 6 69 790
a 6 70 313
a 6 71 849
a 6 72 842
a 6 73 355
a 6 74 272
a 6 75 616
a 6 76 396
a 6 77 571
a 6 78 572
a 6 79 561
a 6 80 54
a 6 81 374
a 6 82 66
a 6 83 809
a 6 84 304
a 6 85 970
a 6 86 432
a 6 87 133
a 6 88 408
a 6 89 974
a 6 90 560
a 6 91 267
a 6 92 321
a 6 93 169
a 6 94 268
a 6 95 751
a 6 96 56
a 6 97 999
a 6 98 627
a 6 99 139
a 6 100 353
a 6 101 260
a 6 102 290
a 6 103 549
a 6 104 318
a 6 105 902
a 6 106 980
a 6 107 212
a 6 108 160
a 6 109 670
a 6 110 746
a 6 111 147
a 6 112 859
a 6 113 551
a 6 114 931
a 6 115 933
a 6 116 14
a 6 117 685
a 6 118 45
a 6 119 62
a 6 120 968
a 6 121 367
a 6 122 113
a 6 123 336
a 6 124 540
a 6 125 238
a 6 126 802
a 6 127 283
a 6 128 853
a 6 129 683
a 6 130 166
a 6 131 890
a 6 132 882
a 6 133 268
a 6 134 435
a 6 135 861
a 6 136 763
a 6 137 502
a 6 138 339
a 6 139 137
a 6 140 705
a 6 141 508
a 6 142 416
a 6 143 169
a 6 144 681
a 6 145 158
a 6 146 888
a 6 147 288
a 6 148 401
a 6 149 475
a 6 150 241
a 6 151 564
a 6 152 345
a 6 153 383
a 6 154 45
a 6 155 524
a 6 156 3
a 6 157 996
a 6 158 983
a 6 159 154
a 6 160 916
a 6 161 821
a 6 162 212
a 6 163 250
a 6 164 592
a 6 165 814
a 6 166 819
a 6 167 536
a 6 168 760
a 6 169 269
a 6 170 669
a 6 171 574
a 6 172 999
a 6 173 404
a 6 174 668
a 6 175 147
a 6 176 568
a 6 177 84
a 6 178 399
a 6 179 340
a 6 180 58
a 6 181 346
a 6 182 836
a 6 183 718
a 6 184 420
a 6 185 501
a 6 186 981
a 6 187 801
a 6 188 552
a 6 189 957
a 6 190 867
a 6 191 862
a 6 192 915
a 6 193 389
a 6 194 413
a 6 195 378
a 6 196 299
a 6 197 922
a 6 198 682
a 6 199 208
a 6 200 999
a 6 201 282
a 6 202 674
a 6 203 994
a 6 204 634
a 6 205 357
a 6 206 368
a 6 207 329
a 6 208 568
a 6 209 551
a 6 210 282
a 6 211 392
a 6 212 23
a 6 213 571
a 6 214 423
a 6 215 500
a 6 216 31
a 6 217 841
a 6 218 543
a 6 219 374
a 6 220 538
a 6 221 592
a 6 222 975
a 6 223 638
a 6 224 508
a 6 225 60
a 6 226 450
a 6 227 385
a 6 228 931
a 6 229 89
a 6 230 792
a 6 231 37
a 6 232 535
a 6 233 477
a 6 234 42
a 6 235 143
a 6 236 395
a 6 237 281
a 6 238 955
a 6 239 195
a 6 240 602
a 6 241 920
a 6 242 208
a 6 243 891
a 6 244 850
a 6 245 943
a 6 246 776
a 6 247 366
a 6 248 52
a 6 249 803
a 6 250 61
a 6 251 779
a 6 252 385
a 6 253 21
